Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
932;1590680762186;28/05/2020 15:46:02;1590680758961;1;28/05/2020 16:45:58;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;233;213;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;20.0;232
933;1590680762452;28/05/2020 15:46:02;1590680759261;1;28/05/2020 16:45:59;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;233;213;3;Screen 3;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;20.0;232
934;1590680763140;28/05/2020 15:46:03;1590680759926;1;28/05/2020 16:45:59;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;233;213;4;Screen 4;Zone4;response_keyboard_single;660.4949999997625;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;20.0;232
935;1590680764515;28/05/2020 15:46:04;1590680761313;1;28/05/2020 16:46:01;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;234;214;1;Screen 1;fixation;fixation;1401.5399999999208;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori1.png;;;;L;vertAL.png;blackblackhori.png;;;black;red;hori;1;parity;300;2.0;21.0;233
936;1590680764812;28/05/2020 15:46:04;1590680761614;1;28/05/2020 16:46:01;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;234;214;2;Screen 2;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori1.png;;;;L;vertAL.png;blackblackhori.png;;;black;red;hori;1;parity;300;2.0;21.0;233
937;1590680765125;28/05/2020 15:46:05;1590680761914;1;28/05/2020 16:46:01;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;234;214;3;Screen 3;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori1.png;;;;L;vertAL.png;blackblackhori.png;;;black;red;hori;1;parity;300;2.0;21.0;233
938;1590680765702;28/05/2020 15:46:05;1590680762506;1;28/05/2020 16:46:02;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;234;214;4;Screen 4;Zone4;response_keyboard_single;587.8199999999488;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori1.png;;;;L;vertAL.png;blackblackhori.png;;;black;red;hori;1;parity;300;2.0;21.0;233
939;1590680767098;28/05/2020 15:46:07;1590680763899;1;28/05/2020 16:46:03;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;235;215;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;L;vertAL.png;blackblackvert.png;;;black;red;vert;3;magnit;300;2.0;22.0;234
940;1590680767411;28/05/2020 15:46:07;1590680764200;1;28/05/2020 16:46:04;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;235;215;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;L;vertAL.png;blackblackvert.png;;;black;red;vert;3;magnit;300;2.0;22.0;234
941;1590680767707;28/05/2020 15:46:07;1590680764500;1;28/05/2020 16:46:04;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;235;215;3;Screen 3;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;L;vertAL.png;blackblackvert.png;;;black;red;vert;3;magnit;300;2.0;22.0;234
942;1590680768804;28/05/2020 15:46:08;1590680765612;1;28/05/2020 16:46:05;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;235;215;4;Screen 4;Zone4;response_keyboard_single;1107.2500000001164;;L;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert3.png;;;;L;vertAL.png;blackblackvert.png;;;black;red;vert;3;magnit;300;2.0;22.0;234
943;1590680770218;28/05/2020 15:46:10;1590680767002;1;28/05/2020 16:46:07;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;236;216;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;A;vertAL.png;blackblackvert.png;;;black;red;vert;6;magnit;300;2.0;23.0;235
944;1590680770504;28/05/2020 15:46:10;1590680767303;1;28/05/2020 16:46:07;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;236;216;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;A;vertAL.png;blackblackvert.png;;;black;red;vert;6;magnit;300;2.0;23.0;235
945;1590680770801;28/05/2020 15:46:10;1590680767604;1;28/05/2020 16:46:07;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;236;216;3;Screen 3;advancementZone;timelimit_screen;300.3850000000093;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;A;vertAL.png;blackblackvert.png;;;black;red;vert;6;magnit;300;2.0;23.0;235
946;1590680771526;28/05/2020 15:46:11;1590680768326;1;28/05/2020 16:46:08;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;236;216;4;Screen 4;Zone3;response_keyboard_single;718.3150000000605;;A;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;A;vertAL.png;blackblackvert.png;;;black;red;vert;6;magnit;300;2.0;23.0;235
947;1590680772932;28/05/2020 15:46:12;1590680769722;1;28/05/2020 16:46:09;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;237;217;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;24.0;236
948;1590680773214;28/05/2020 15:46:13;1590680770023;1;28/05/2020 16:46:10;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;237;217;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;24.0;236
949;1590680773544;28/05/2020 15:46:13;1590680770323;1;28/05/2020 16:46:10;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;237;217;3;Screen 3;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;24.0;236
950;1590680774278;28/05/2020 15:46:14;1590680771087;1;28/05/2020 16:46:11;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;237;217;4;Screen 4;Zone3;response_keyboard_single;758.3849999998929;;A;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;24.0;236
951;1590680775687;28/05/2020 15:46:15;1590680772475;1;28/05/2020 16:46:12;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;238;218;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;25.0;237
952;1590680775984;28/05/2020 15:46:15;1590680772776;1;28/05/2020 16:46:12;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;238;218;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;25.0;237
953;1590680776281;28/05/2020 15:46:16;1590680773077;1;28/05/2020 16:46:13;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;238;218;3;Screen 3;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;25.0;237
954;1590680776985;28/05/2020 15:46:16;1590680773787;1;28/05/2020 16:46:13;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;238;218;4;Screen 4;Zone3;response_keyboard_single;706.4049999999115;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;25.0;237
955;1590680778375;28/05/2020 15:46:18;1590680775178;1;28/05/2020 16:46:15;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;239;219;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;8;parity;300;2.0;26.0;238
956;1590680778676;28/05/2020 15:46:18;1590680775479;1;28/05/2020 16:46:15;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;239;219;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;8;parity;300;2.0;26.0;238
957;1590680778988;28/05/2020 15:46:18;1590680775779;1;28/05/2020 16:46:15;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;239;219;3;Screen 3;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;8;parity;300;2.0;26.0;238
958;1590680779584;28/05/2020 15:46:19;1590680776382;1;28/05/2020 16:46:16;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;239;219;4;Screen 4;Zone3;response_keyboard_single;599.2099999998463;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori8.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;8;parity;300;2.0;26.0;238
959;1590680780975;28/05/2020 15:46:20;1590680777781;1;28/05/2020 16:46:17;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;240;220;1;Screen 1;fixation;fixation;1401.5399999999208;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;27.0;239
960;1590680781287;28/05/2020 15:46:21;1590680778082;1;28/05/2020 16:46:18;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;240;220;2;Screen 2;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;27.0;239
961;1590680781584;28/05/2020 15:46:21;1590680778382;1;28/05/2020 16:46:18;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;240;220;3;Screen 3;advancementZone;timelimit_screen;300.2849999999162;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;27.0;239
962;1590680782225;28/05/2020 15:46:22;1590680779037;1;28/05/2020 16:46:19;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;240;220;4;Screen 4;Zone4;response_keyboard_single;650.7950000000419;;L;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;L;vertAL.png;blackblackhori.png;;;black;blue;hori;3;parity;300;2.0;27.0;239
963;1590680783647;28/05/2020 15:46:23;1590680780435;1;28/05/2020 16:46:20;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;241;221;1;Screen 1;fixation;fixation;1401.5399999999208;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;28.0;240
964;1590680783944;28/05/2020 15:46:23;1590680780735;1;28/05/2020 16:46:20;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;241;221;2;Screen 2;advancementZone;timelimit_screen;300.3300000000745;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;28.0;240
965;1590680784233;28/05/2020 15:46:24;1590680781035;1;28/05/2020 16:46:21;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;241;221;3;Screen 3;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;28.0;240
966;1590680785077;28/05/2020 15:46:25;1590680781872;1;28/05/2020 16:46:21;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;241;221;4;Screen 4;Zone3;response_keyboard_single;832.4049999999115;;A;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori2.png;;;;A;vertAL.png;blackblackhori.png;;;black;blue;hori;2;parity;300;2.0;28.0;240
967;1590680786468;28/05/2020 15:46:26;1590680783270;1;28/05/2020 16:46:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;242;222;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;29.0;241
968;1590680786780;28/05/2020 15:46:26;1590680783571;1;28/05/2020 16:46:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;242;222;2;Screen 2;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;29.0;241
969;1590680787066;28/05/2020 15:46:27;1590680783872;1;28/05/2020 16:46:23;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;242;222;3;Screen 3;advancementZone;timelimit_screen;300.3299999999581;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;29.0;241
970;1590680787675;28/05/2020 15:46:27;1590680784482;1;28/05/2020 16:46:24;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;242;222;4;Screen 4;Zone3;response_keyboard_single;605.9100000000326;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori4.png;;;;A;vertAL.png;blackblackhori.png;;;black;red;hori;4;parity;300;2.0;29.0;241
971;1590680789084;28/05/2020 15:46:29;1590680785874;1;28/05/2020 16:46:25;18619;2;task-me89;;5179717;5ebc6438748b21094bb167c9;1465518;;complete;;5ecfd248df851004e3d121fc;computer;Desktop or Laptop;Mac OS 10.12.6;Chrome 83.0.4103.61;1920x1080;1473x852;demographics done;Instr_Train_Exp_BRAC2;9;BRAC2_vertAL_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;243;223;1;Screen 1;fixation;fixation;1401.5400000000373;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori7.png;;;;L;vertAL.png;blackblackhori.png;;;black;red;hori;7;parity;300;2.0;30.0;242
