"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"16101";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;35;489;"L";1;0;NA;"L";"blue";"black";"parity";7;300;0;1;1;0
"16105";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;36;484,995000000112;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;0;1;0
"16109";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;37;534,995000000112;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;0;0;0
"16113";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;38;697,004999999888;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;1;1;0
"16117";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;39;1361,00499999989;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;0;0;0
"16121";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;40;420,995000000112;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;1;1;0
"16125";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;41;507,004999999888;"L";1;1;NA;"A";"red";"black";"parity";8;300;1;1;0;0
"16129";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;42;1012;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;0;0;1
"16133";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;43;723,994999999879;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;0;1;0
"16137";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;44;586,000000000233;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;1;0;0
"16141";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;45;573,995000000112;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;1;1;0
"16145";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;46;1276,99500000011;"L";1;0;NA;"L";"red";"black";"parity";3;300;1;1;0;0
"16149";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;47;1025,99499999988;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;1;1;0
"16153";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;48;1344,99500000011;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;0;1;0
"16157";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;49;515,995000000112;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;1;1;0
"16161";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;50;429;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;1;1;0
"16165";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;51;444;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;1;0
"16169";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;52;451;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;0;1;0;0
"16173";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;53;530;"L";1;0;NA;"L";"red";"black";"parity";3;300;1;1;1;0
"16177";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;54;557;"A";1;0;NA;"A";"blue";"black";"parity";2;300;0;1;1;0
"16181";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;55;480;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;1;0
"16185";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;56;582;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;1;0;0
"16189";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;57;521,994999999879;"L";1;0;NA;"L";"red";"black";"parity";9;300;0;1;0;0
"16193";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;58;516,004999999888;"A";1;0;NA;"A";"red";"black";"magnit";1;300;1;1;0;0
"16197";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;59;684;"A";1;0;NA;"A";"red";"black";"parity";2;300;1;0;0;0
"16201";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;60;674;"L";1;0;NA;"L";"red";"black";"parity";1;300;0;1;0;0
"16205";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;61;1215,99999999977;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;1;1;0
"16209";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;62;1582,00499999989;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;1;0;0
"16213";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;63;631,004999999888;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;0;0;0;0
"16217";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;64;971;"L";1;0;NA;"L";"red";"black";"parity";1;300;1;0;1;0
"16221";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;65;708,005000000121;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;0;0;0
"16225";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;66;1536,00500000012;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;0;0;0
"16229";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;67;1613;"L";1;0;NA;"L";"blue";"black";"parity";7;300;1;0;1;0
"16233";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;68;916;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;1;1;0
"16237";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;69;615;"A";1;0;NA;"A";"blue";"black";"parity";6;300;0;0;1;0
"16241";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;70;533,004999999888;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;0;0;0
"16245";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;71;579;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;0;1;0
"16249";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;72;615;"A";1;0;NA;"A";"red";"black";"parity";6;300;1;0;0;0
"16253";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;73;604,004999999888;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;0;0;0
"16257";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;74;612,005000000121;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;0;1;0
"16261";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;75;404;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;1;0;0
"16265";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;76;744,005000000121;"L";1;0;NA;"L";"blue";"black";"parity";1;300;1;0;0;0
"16269";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;77;598,005000000121;"L";1;0;NA;"L";"blue";"black";"parity";3;300;0;0;0;0
"16273";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;78;576,005000000121;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;0;0
"16277";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;79;1194,99499999988;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;1;1;0
"16281";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;80;2111,00500000012;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;1;0;0
"16285";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;81;2499,89999999967;NA;NA;1;1;"L";"red";"black";"parity";7;300;1;1;0;0
"16289";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;82;752;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;1;1
"16293";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;83;1103;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;1;0
"16297";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;84;757,004999999888;"L";1;0;NA;"L";"red";"black";"parity";3;300;1;1;0;0
"16301";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;85;2232;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;1;0
"16305";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;86;646;"A";1;0;NA;"A";"red";"black";"magnit";3;300;0;0;1;0
"16309";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;87;703;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;1;1;0
"16313";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;88;621,004999999888;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;1;0
"16317";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;89;1027;"A";1;0;NA;"A";"blue";"black";"parity";4;300;0;1;1;0
"16321";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;90;527;"L";1;0;NA;"L";"red";"black";"parity";9;300;0;1;1;0
"16325";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;91;1186,00500000012;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;1;0;0
"16329";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;92;887;"A";1;0;NA;"A";"red";"black";"parity";6;300;1;0;0;0
"16333";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;93;945,004999999655;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;0;0;0
"16337";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;94;458;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;1;0;0
"16341";"5e8dcc81e6686e035680594e";"BRAC1_horiLL_1st0";3;95;444;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;1;0;0
"16419";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;0;573;"A";1;0;NA;"A";"red";"black";"magnit";2;300;99;99;99;99
"16423";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;1;544;"L";1;0;NA;"L";"red";"black";"parity";3;300;1;1;0;0
"16427";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;2;1358;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;1;0;1;0
"16431";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;3;572;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;1;0
"16435";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;4;1164;"L";1;0;NA;"L";"blue";"black";"parity";3;300;1;1;1;0
"16439";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;5;632;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;1;1;0;0
"16443";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;6;1103;"A";1;1;NA;"L";"blue";"black";"parity";7;300;1;1;0;0
"16447";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;7;1464;"A";1;1;NA;"L";"red";"black";"magnit";9;300;1;0;1;1
"16451";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;8;1069;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;0;1;1;1
"16455";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;9;1514;"L";1;0;NA;"L";"red";"black";"parity";1;300;1;1;1;0
"16459";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;10;957;"A";1;0;NA;"A";"red";"black";"parity";2;300;0;1;0;0
"16463";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;11;1145;"A";1;0;NA;"A";"red";"black";"parity";8;300;0;0;0;0
"16467";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;12;1009;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;0;0;0
"16471";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;13;708;"L";1;0;NA;"L";"red";"black";"magnit";7;300;1;1;0;0
"16475";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;14;903;"L";1;0;NA;"L";"red";"black";"parity";3;300;1;0;0;0
"16479";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;15;648;"A";1;0;NA;"A";"red";"black";"magnit";4;300;1;1;0;0
"16483";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;16;1266;"L";1;0;NA;"L";"blue";"black";"parity";7;300;1;1;1;0
"16487";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;17;736;"A";1;0;NA;"A";"blue";"black";"parity";4;300;0;1;0;0
"16491";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;18;1374;"A";1;0;NA;"A";"blue";"black";"parity";6;300;0;0;0;0
"16495";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;19;1108;"L";1;1;NA;"A";"red";"black";"magnit";1;300;1;0;1;0
"16499";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;20;805;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;0;0;1;1
"16503";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;21;722;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;0;1;0;0
"16507";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;22;1115;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;1;0;0
"16511";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;23;762;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;0;0;0
"16515";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;24;1085;"A";1;0;NA;"A";"blue";"black";"parity";4;300;1;0;0;0
"16519";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;25;929;"A";1;0;NA;"A";"red";"black";"parity";2;300;0;0;1;0
"16523";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;26;587;"L";1;0;NA;"L";"red";"black";"magnit";9;300;1;1;0;0
"16527";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;27;1697;"L";1;0;NA;"L";"blue";"black";"parity";3;300;1;0;1;0
"16531";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;28;609;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;1;0;0
"16535";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;29;1523;"L";1;0;NA;"L";"red";"black";"magnit";9;300;0;1;1;0
"16539";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;30;2145;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;0;1;0
"16543";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;31;545;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;0;1;0;0
"16547";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;32;1047;"A";1;0;NA;"A";"blue";"black";"parity";6;300;1;0;0;0
"16551";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;33;1074;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;1;0;0
"16555";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;34;1637;"L";1;0;NA;"L";"blue";"black";"parity";7;300;1;0;0;0
"16559";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;35;1515;"A";1;0;NA;"A";"red";"black";"magnit";4;300;1;1;1;0
"16563";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;36;1063;"A";1;0;NA;"A";"red";"black";"parity";6;300;1;0;0;0
"16567";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;37;2096;"A";1;0;NA;"A";"blue";"black";"magnit";3;300;1;0;1;0
"16571";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;38;1557;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;1;1;0
"16575";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;39;645;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;0;0;0
"16579";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;40;748;"A";1;1;NA;"L";"blue";"black";"parity";1;300;1;0;1;0
"16583";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;41;1194;"L";1;0;NA;"L";"red";"black";"parity";3;300;0;0;1;1
"16587";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;42;680;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;1;0;0
"16591";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;43;936;"A";1;0;NA;"A";"red";"black";"parity";8;300;0;0;0;0
"16595";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;44;884;"A";1;0;NA;"A";"red";"black";"parity";2;300;0;0;0;0
"16599";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;45;754;"A";1;0;NA;"A";"blue";"black";"parity";4;300;0;0;1;0
"16603";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;46;647;"L";1;0;NA;"L";"red";"black";"magnit";6;300;1;1;1;0
"16607";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;47;1178;"L";1;0;NA;"L";"blue";"black";"parity";1;300;1;0;1;0
"16611";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;48;995;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;1;0;0;0
"16615";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;49;1208;"L";1;0;NA;"L";"red";"black";"parity";1;300;1;0;1;0
"16619";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;50;1394;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;0;0
"16623";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;51;936;"L";1;0;NA;"L";"red";"black";"parity";9;300;0;0;0;0
"16627";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;52;759;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;0;0
"16631";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;53;878;"L";1;0;NA;"L";"blue";"black";"parity";3;300;0;0;1;0
"16635";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;54;855;"A";1;0;NA;"A";"blue";"black";"parity";8;300;0;1;0;0
"16639";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;55;1082;"A";1;0;NA;"A";"red";"black";"parity";4;300;0;0;1;0
"16643";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;56;602;"L";1;0;NA;"L";"blue";"black";"parity";9;300;0;1;1;0
"16647";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;57;848;"A";1;0;NA;"A";"red";"black";"parity";6;300;0;1;1;0
"16651";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;58;591;"A";1;0;NA;"A";"red";"black";"magnit";2;300;1;0;0;0
"16655";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;59;1072;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;1;1;0
"16659";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;60;673;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;0;1;0
"16663";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;61;858;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;1;1;0
"16667";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;62;1421;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;0;0
"16671";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;63;1041;"L";1;0;NA;"L";"red";"black";"parity";9;300;1;0;1;0
"16675";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;64;972;"L";1;0;NA;"L";"blue";"black";"parity";1;300;0;0;1;0
"16679";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;65;658;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;1;0
"16683";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;66;1594;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;1;1;0
"16687";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;67;944;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;0;0
"16691";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;68;638;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;0;0;0
"16695";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;69;605;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;0;0;0
"16699";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;70;1056;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;1;1;0
"16703";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;71;755;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;1;1;0
"16707";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;72;1119;"A";1;0;NA;"A";"blue";"black";"parity";2;300;0;1;0;0
"16711";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;73;593;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;0;0;0
"16715";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;74;607;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;0;1;0
"16719";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;75;876;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;1;0;0
"16723";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;76;1687;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;0;1;0
"16727";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;77;1070;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;0;0
"16731";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;78;1492;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;1;0;0
"16735";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;79;2502,5;NA;NA;1;1;"A";"red";"black";"parity";6;300;0;0;1;0
"16739";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;80;536;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;0;1
"16743";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;81;582;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;0;1;1;0
"16747";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;82;957;"A";1;0;NA;"A";"red";"black";"parity";8;300;1;0;1;0
"16751";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;83;786;"L";1;0;NA;"L";"red";"black";"parity";1;300;0;1;0;0
"16755";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;84;1010;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;1;0;0
"16759";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;85;1737;"L";1;0;NA;"L";"red";"black";"parity";9;300;1;1;0;0
"16763";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;86;664;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;1;0;0
"16767";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;87;1624;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;0;1;0
"16771";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;88;1662;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;0;1;0
"16775";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;89;1956;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;0;1;0
"16779";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;90;1472;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;1;0;0
"16783";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;91;1806;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;1;0
"16787";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;92;1041;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;1;0;0
"16791";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;93;999;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;1;1;0
"16795";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;94;1596;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;0;0;0
"16799";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;95;586;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;1;1;0
"16804";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;0;1300;"A";1;0;NA;"A";"red";"black";"parity";6;0;99;99;99;99
"16808";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;1;1358;"L";1;0;NA;"L";"red";"black";"magnit";7;0;1;1;0;0
"16812";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;2;1020;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;1;1;0
"16816";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;3;527;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;1;1;0
"16820";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;4;1208;"A";1;0;NA;"A";"blue";"black";"parity";2;0;1;1;1;0
"16824";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;5;820;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;0;0;0
"16828";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;6;1287;"A";1;0;NA;"A";"red";"black";"parity";6;0;1;0;1;0
"16832";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;7;1764;"A";1;0;NA;"A";"red";"black";"magnit";4;0;1;0;0;0
"16836";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;8;773;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;0;0;1;0
"16840";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;9;940;"A";1;0;NA;"A";"blue";"black";"parity";6;0;1;0;0;0
"16844";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;10;487;"L";1;0;NA;"L";"blue";"black";"parity";7;0;0;1;0;0
"16848";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;11;1164;"L";1;0;NA;"L";"red";"black";"parity";1;0;0;0;1;0
"16852";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;12;730;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;1;1;1;0
"16856";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;13;682;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;0;1;0
"16860";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;14;939;"A";1;0;NA;"A";"blue";"black";"magnit";2;0;0;0;1;0
"16864";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;15;1531;"L";1;0;NA;"L";"blue";"black";"parity";7;0;1;1;0;0
"16868";"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;16;553;"A";1;0;NA;"A";"red";"black";"magnit";3;0;1;1;1;0
