Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Question Key;Response
2;1591193971491;03/06/2020 14:19:31;1591193970204;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;sex;male
3;1591193971600;03/06/2020 14:19:31;1591193970206;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591193971600;03/06/2020 14:19:31;1591193970207;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;age;18
5;1591193971600;03/06/2020 14:19:31;1591193970207;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591193971600;03/06/2020 14:19:31;1591193970207;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591193971600;03/06/2020 14:19:31;1591193970207;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591193971600;03/06/2020 14:19:31;1591193970207;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;response-3;Polish
9;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;country;Poland
10;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;education;High school diploma
11;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;education-quantised;3
12;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;psyKnowledge;Some knowledge as amateur
13;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;2
14;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;comment;
15;1591193971600;03/06/2020 14:19:31;1591193970208;2;03/06/2020 16:19:30;18619;2;questionnaire-b579;;5290552;5eb40e49245b8622104636ec;1490392;;complete;;5ed7aae04ea9bd24f558f2a3;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;58034
1;1591193647609;03/06/2020 14:14:07;1591193646771;2;03/06/2020 16:14:06;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591193697107;03/06/2020 14:14:57;1591193696262;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex;male
3;1591193697344;03/06/2020 14:14:57;1591193696263;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591193697344;03/06/2020 14:14:57;1591193696263;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;age;25
5;1591193697344;03/06/2020 14:14:57;1591193696263;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591193697344;03/06/2020 14:14:57;1591193696263;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591193697344;03/06/2020 14:14:57;1591193696263;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;response-3;Polish
9;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;country;Poland
10;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;education-quantised;4
12;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591193697344;03/06/2020 14:14:57;1591193696264;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;comment;
15;1591193697344;03/06/2020 14:14:57;1591193696265;2;03/06/2020 16:14:56;18619;2;questionnaire-b579;;5290464;5ec15cab0c15fc0358052c00;1490374;;complete;;5ed7aaaff5238f075c33b923;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x937;demographics done;demographic;4;BRAC2_vertLL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;49494
1;1591193576884;03/06/2020 14:12:56;1591193576881;1;03/06/2020 15:12:56;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1536x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591193612447;03/06/2020 14:13:32;1591193612511;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;sex;male
3;1591193612556;03/06/2020 14:13:32;1591193612512;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;sex-quantised;1
4;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;age;34
5;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;response-2;left-handed
6;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;response-2-quantised;2
7;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;response-3;Portuguese (PT)
9;1591193612556;03/06/2020 14:13:32;1591193612513;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;country;Portugal
10;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;education-quantised;4
12;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;comment;
15;1591193612556;03/06/2020 14:13:32;1591193612514;1;03/06/2020 15:13:32;18619;2;questionnaire-b579;;5290444;5bdc5f362562330001b8e622;1490369;;complete;;5ed7aa9140f13a07a6242470;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1536x864;1519x722;demographics done;demographic;4;BRAC2_horiAA_1st0;Consents given;exp done;demographics done;END QUESTIONNAIRE;35633
1;1591180855547;03/06/2020 10:40:55;1591180855288;2;03/06/2020 12:40:55;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591180939799;03/06/2020 10:42:19;1591180939601;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex;male
3;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;sex-quantised;1
4;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;age;
5;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2;right-handed
6;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-quantised;1
7;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-2-text;
8;1591180939908;03/06/2020 10:42:19;1591180939602;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;response-3;Spanish
9;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;country;España
10;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education;Some university/higher education but no degree
11;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;education-quantised;4
12;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge;Not at all
13;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;psyKnowledge-quantised;1
14;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;comment;
15;1591180939908;03/06/2020 10:42:19;1591180939603;2;03/06/2020 12:42:19;18619;2;questionnaire-b579;;5287278;5ccc7f5164da9300186d7ae0;1489062;;complete;;5ed778539a2ae02015e23f97;computer;Desktop or Laptop;Windows 10;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiAL_1st300;Consents given;exp done;demographics done;END QUESTIONNAIRE;84315
1;1591180787936;03/06/2020 10:39:47;1591180786506;1;03/06/2020 11:39:46;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1920x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;BEGIN QUESTIONNAIRE;
2;1591180818052;03/06/2020 10:40:18;1591180816656;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;sex;female
3;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;sex-quantised;2
4;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;age;29
5;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2;right-handed
6;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2-quantised;1
7;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-2-text;
8;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;response-3;English
9;1591180818177;03/06/2020 10:40:18;1591180816658;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;country;England
10;1591180818177;03/06/2020 10:40:18;1591180816659;1;03/06/2020 11:40:16;18619;2;questionnaire-b579;;5287259;5ebe9ba752363c05058883d8;1489055;;complete;;5ed7785037984c1f6729a07b;computer;Desktop or Laptop;Windows 8.1;Chrome 83.0.4103.61;1920x1080;1903x969;demographics done;demographic;4;BRAC2_horiLL_1st0;Consents given;exp done;demographics done;education;High school diploma
