"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanerror";"n";"se"
"5e72575be8e23118f1a6359b";"0";"0";"0";"300";NA;NA;"online";0;12;0
"5e72575be8e23118f1a6359b";"0";"0";"1";"0";NA;NA;"online";0,0833333333333333;24;0,0576303395673437
"5e72575be8e23118f1a6359b";"0";"0";"1";"300";NA;NA;"online";0,05;20;0,05
"5e72575be8e23118f1a6359b";"0";"1";"0";"0";NA;NA;"online";0,1;30;0,0557086014531156
"5e72575be8e23118f1a6359b";"0";"1";"0";"300";NA;NA;"online";0,08;25;0,0553774924194538
"5e72575be8e23118f1a6359b";"0";"1";"1";"0";NA;NA;"online";0,0384615384615385;26;0,0384615384615385
"5e72575be8e23118f1a6359b";"0";"1";"1";"300";NA;NA;"online";0,0540540540540541;37;0,037687388582616
"5e72575be8e23118f1a6359b";"1";"0";"0";"0";NA;NA;"online";0,12;25;0,066332495807108
"5e72575be8e23118f1a6359b";"1";"0";"0";"300";NA;NA;"online";0,0357142857142857;28;0,0357142857142857
"5e72575be8e23118f1a6359b";"1";"0";"1";"0";NA;NA;"online";0,111111111111111;27;0,0616333551361366
"5e72575be8e23118f1a6359b";"1";"0";"1";"300";NA;NA;"online";0,0666666666666667;30;0,0463205555853101
"5e72575be8e23118f1a6359b";"1";"1";"0";"0";NA;NA;"online";0,0476190476190476;21;0,0476190476190476
"5e72575be8e23118f1a6359b";"1";"1";"0";"300";NA;NA;"online";0,166666666666667;18;0,0903876907577734
"5e72575be8e23118f1a6359b";"1";"1";"1";"0";NA;NA;"online";0,0869565217391304;23;0,0600738504093702
"5e72575be8e23118f1a6359b";"1";"1";"1";"300";NA;NA;"online";0;20;0
"5e815773285d3883ba2fbbcf";"0";"0";"0";"0";24;"male";"online";0;19;0
"5e815773285d3883ba2fbbcf";"0";"0";"0";"300";24;"male";"online";0,1;20;0,0688247201611685
"5e815773285d3883ba2fbbcf";"0";"0";"1";"0";24;"male";"online";0,117647058823529;17;0,0805474349272303
"5e815773285d3883ba2fbbcf";"0";"0";"1";"300";24;"male";"online";0;26;0
"5e815773285d3883ba2fbbcf";"0";"1";"0";"0";24;"male";"online";0;29;0
"5e815773285d3883ba2fbbcf";"0";"1";"0";"300";24;"male";"online";0;22;0
"5e815773285d3883ba2fbbcf";"0";"1";"1";"0";24;"male";"online";0,032258064516129;31;0,032258064516129
"5e815773285d3883ba2fbbcf";"0";"1";"1";"300";24;"male";"online";0,037037037037037;27;0,037037037037037
"5e815773285d3883ba2fbbcf";"1";"0";"0";"0";24;"male";"online";0;18;0
"5e815773285d3883ba2fbbcf";"1";"0";"0";"300";24;"male";"online";0,0434782608695652;23;0,0434782608695652
"5e815773285d3883ba2fbbcf";"1";"0";"1";"0";24;"male";"online";0,115384615384615;26;0,0638971066378314
"5e815773285d3883ba2fbbcf";"1";"0";"1";"300";24;"male";"online";0,0384615384615385;26;0,0384615384615385
"5e815773285d3883ba2fbbcf";"1";"1";"0";"0";24;"male";"online";0,103448275862069;29;0,0575533076135366
"5e815773285d3883ba2fbbcf";"1";"1";"0";"300";24;"male";"online";0,05;20;0,05
"5e815773285d3883ba2fbbcf";"1";"1";"1";"0";24;"male";"online";0,142857142857143;21;0,0782460796435952
"5e815773285d3883ba2fbbcf";"1";"1";"1";"300";24;"male";"online";0;26;0
"5e83a45efb06b00e7bacdcd4";"0";"0";"0";"0";25;"male";"online";0,0454545454545455;22;0,0454545454545455
"5e83a45efb06b00e7bacdcd4";"0";"0";"0";"300";25;"male";"online";0,0588235294117647;17;0,0588235294117647
"5e83a45efb06b00e7bacdcd4";"0";"0";"1";"0";25;"male";"online";0;21;0
"5e83a45efb06b00e7bacdcd4";"0";"0";"1";"300";25;"male";"online";0;24;0
"5e83a45efb06b00e7bacdcd4";"0";"1";"0";"0";25;"male";"online";0,0740740740740741;27;0,0513611292801138
"5e83a45efb06b00e7bacdcd4";"0";"1";"0";"300";25;"male";"online";0,0454545454545455;22;0,0454545454545455
"5e83a45efb06b00e7bacdcd4";"0";"1";"1";"0";25;"male";"online";0,125;24;0,0689596605459213
"5e83a45efb06b00e7bacdcd4";"0";"1";"1";"300";25;"male";"online";0;32;0
"5e83a45efb06b00e7bacdcd4";"1";"0";"0";"0";25;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e83a45efb06b00e7bacdcd4";"1";"0";"0";"300";25;"male";"online";0;27;0
"5e83a45efb06b00e7bacdcd4";"1";"0";"1";"0";25;"male";"online";0,107142857142857;28;0,0595238095238095
"5e83a45efb06b00e7bacdcd4";"1";"0";"1";"300";25;"male";"online";0;24;0
"5e83a45efb06b00e7bacdcd4";"1";"1";"0";"0";25;"male";"online";0;26;0
"5e83a45efb06b00e7bacdcd4";"1";"1";"0";"300";25;"male";"online";0;19;0
"5e83a45efb06b00e7bacdcd4";"1";"1";"1";"0";25;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e83a45efb06b00e7bacdcd4";"1";"1";"1";"300";25;"male";"online";0;25;0
"5e84b9cd3c01b3072fac9470";"0";"0";"0";"0";25;"female";"online";0;19;0
"5e84b9cd3c01b3072fac9470";"0";"0";"0";"300";25;"female";"online";0;20;0
"5e84b9cd3c01b3072fac9470";"0";"0";"1";"0";25;"female";"online";0;17;0
"5e84b9cd3c01b3072fac9470";"0";"0";"1";"300";25;"female";"online";0,0384615384615385;26;0,0384615384615385
"5e84b9cd3c01b3072fac9470";"0";"1";"0";"0";25;"female";"online";0,0344827586206897;29;0,0344827586206897
"5e84b9cd3c01b3072fac9470";"0";"1";"0";"300";25;"female";"online";0;22;0
"5e84b9cd3c01b3072fac9470";"0";"1";"1";"0";25;"female";"online";0;31;0
"5e84b9cd3c01b3072fac9470";"0";"1";"1";"300";25;"female";"online";0;27;0
"5e84b9cd3c01b3072fac9470";"1";"0";"0";"0";25;"female";"online";0;18;0
"5e84b9cd3c01b3072fac9470";"1";"0";"0";"300";25;"female";"online";0;23;0
"5e84b9cd3c01b3072fac9470";"1";"0";"1";"0";25;"female";"online";0,0384615384615385;26;0,0384615384615385
"5e84b9cd3c01b3072fac9470";"1";"0";"1";"300";25;"female";"online";0;26;0
"5e84b9cd3c01b3072fac9470";"1";"1";"0";"0";25;"female";"online";0;29;0
"5e84b9cd3c01b3072fac9470";"1";"1";"0";"300";25;"female";"online";0;20;0
"5e84b9cd3c01b3072fac9470";"1";"1";"1";"0";25;"female";"online";0;21;0
"5e84b9cd3c01b3072fac9470";"1";"1";"1";"300";25;"female";"online";0,0384615384615385;26;0,0384615384615385
"5e8dcc81e6686e035680594e";"0";"0";"0";"0";28;"female";"online";0;21;0
"5e8dcc81e6686e035680594e";"0";"0";"0";"300";28;"female";"online";0;19;0
"5e8dcc81e6686e035680594e";"0";"0";"1";"0";28;"female";"online";0,0625;16;0,0625
"5e8dcc81e6686e035680594e";"0";"0";"1";"300";28;"female";"online";0;16;0
"5e8dcc81e6686e035680594e";"0";"1";"0";"0";28;"female";"online";0;35;0
"5e8dcc81e6686e035680594e";"0";"1";"0";"300";28;"female";"online";0;34;0
"5e8dcc81e6686e035680594e";"0";"1";"1";"0";28;"female";"online";0;23;0
"5e8dcc81e6686e035680594e";"0";"1";"1";"300";28;"female";"online";0;26;0
"5e8dcc81e6686e035680594e";"1";"0";"0";"0";28;"female";"online";0,0689655172413793;29;0,0478872465399596
"5e8dcc81e6686e035680594e";"1";"0";"0";"300";28;"female";"online";0,037037037037037;27;0,037037037037037
"5e8dcc81e6686e035680594e";"1";"0";"1";"0";28;"female";"online";0,05;20;0,05
"5e8dcc81e6686e035680594e";"1";"0";"1";"300";28;"female";"online";0,0357142857142857;28;0,0357142857142857
"5e8dcc81e6686e035680594e";"1";"1";"0";"0";28;"female";"online";0,0384615384615385;26;0,0384615384615385
"5e8dcc81e6686e035680594e";"1";"1";"0";"300";28;"female";"online";0,105263157894737;19;0,0723351864143449
"5e8dcc81e6686e035680594e";"1";"1";"1";"0";28;"female";"online";0,05;20;0,05
"5e8dcc81e6686e035680594e";"1";"1";"1";"300";28;"female";"online";0;21;0
"5e90cc485905f23f088be0b5";"0";"0";"0";"0";23;"female";"online";0,0740740740740741;27;0,0513611292801138
"5e90cc485905f23f088be0b5";"0";"0";"0";"300";23;"female";"online";0,15;20;0,0819178021909125
"5e90cc485905f23f088be0b5";"0";"0";"1";"0";23;"female";"online";0;26;0
"5e90cc485905f23f088be0b5";"0";"0";"1";"300";23;"female";"online";0,0952380952380952;21;0,0656383273909058
"5e90cc485905f23f088be0b5";"0";"1";"0";"0";23;"female";"online";0,0454545454545455;22;0,0454545454545455
"5e90cc485905f23f088be0b5";"0";"1";"0";"300";23;"female";"online";0,111111111111111;27;0,0616333551361366
"5e90cc485905f23f088be0b5";"0";"1";"1";"0";23;"female";"online";0,05;20;0,05
"5e90cc485905f23f088be0b5";"0";"1";"1";"300";23;"female";"online";0,125;24;0,0689596605459213
"5e90cc485905f23f088be0b5";"1";"0";"0";"0";23;"female";"online";0,0869565217391304;23;0,0600738504093702
"5e90cc485905f23f088be0b5";"1";"0";"0";"300";23;"female";"online";0,227272727272727;22;0,0914486154730632
"5e90cc485905f23f088be0b5";"1";"0";"1";"0";23;"female";"online";0;20;0
"5e90cc485905f23f088be0b5";"1";"0";"1";"300";23;"female";"online";0,238095238095238;21;0,0952380952380952
"5e90cc485905f23f088be0b5";"1";"1";"0";"0";23;"female";"online";0;21;0
"5e90cc485905f23f088be0b5";"1";"1";"0";"300";23;"female";"online";0,133333333333333;30;0,0631242768631999
"5e90cc485905f23f088be0b5";"1";"1";"1";"0";23;"female";"online";0,0333333333333333;30;0,0333333333333333
"5e90cc485905f23f088be0b5";"1";"1";"1";"300";23;"female";"online";0,0909090909090909;22;0,0627332326674867
"5e94320f050e34000816c2f8";"0";"0";"0";"0";20;"female";"online";0;17;0
"5e94320f050e34000816c2f8";"0";"0";"0";"300";20;"female";"online";0,178571428571429;28;0,073707046115106
"5e94320f050e34000816c2f8";"0";"0";"1";"0";20;"female";"online";0,133333333333333;15;0,0908513525158996
"5e94320f050e34000816c2f8";"0";"0";"1";"300";20;"female";"online";0,105263157894737;19;0,0723351864143449
"5e94320f050e34000816c2f8";"0";"1";"0";"0";20;"female";"online";0;30;0
"5e94320f050e34000816c2f8";"0";"1";"0";"300";20;"female";"online";0,137931034482759;29;0,0651662884498668
"5e94320f050e34000816c2f8";"0";"1";"1";"0";20;"female";"online";0;32;0
"5e94320f050e34000816c2f8";"0";"1";"1";"300";20;"female";"online";0,05;20;0,05
"5e94320f050e34000816c2f8";"1";"0";"0";"0";20;"female";"online";0,0434782608695652;23;0,0434782608695652
"5e94320f050e34000816c2f8";"1";"0";"0";"300";20;"female";"online";0,379310344827586;29;0,0916970959063364
"5e94320f050e34000816c2f8";"1";"0";"1";"0";20;"female";"online";0;23;0
"5e94320f050e34000816c2f8";"1";"0";"1";"300";20;"female";"online";0,208333333333333;24;0,0846811296559438
"5e94320f050e34000816c2f8";"1";"1";"0";"0";20;"female";"online";0,0740740740740741;27;0,0513611292801138
"5e94320f050e34000816c2f8";"1";"1";"0";"300";20;"female";"online";0,333333333333333;21;0,105409255338946
"5e94320f050e34000816c2f8";"1";"1";"1";"0";20;"female";"online";0,130434782608696;23;0,071801984682154
"5e94320f050e34000816c2f8";"1";"1";"1";"300";20;"female";"online";0,25;20;0,0993399267798783
"5e94f775cb8df5376b30b363";"0";"0";"0";"0";20;"male";"online";0,142857142857143;21;0,0782460796435952
"5e94f775cb8df5376b30b363";"0";"0";"0";"300";20;"male";"online";0;19;0
"5e94f775cb8df5376b30b363";"0";"0";"1";"0";20;"male";"online";0,125;16;0,0853912563829966
"5e94f775cb8df5376b30b363";"0";"0";"1";"300";20;"male";"online";0;16;0
"5e94f775cb8df5376b30b363";"0";"1";"0";"0";20;"male";"online";0,171428571428571;35;0,0646349059597627
"5e94f775cb8df5376b30b363";"0";"1";"0";"300";20;"male";"online";0,176470588235294;34;0,0663618911550313
"5e94f775cb8df5376b30b363";"0";"1";"1";"0";20;"male";"online";0,0869565217391304;23;0,0600738504093702
"5e94f775cb8df5376b30b363";"0";"1";"1";"300";20;"male";"online";0;26;0
"5e94f775cb8df5376b30b363";"1";"0";"0";"0";20;"male";"online";0,275862068965517;29;0,0844651635442475
"5e94f775cb8df5376b30b363";"1";"0";"0";"300";20;"male";"online";0,333333333333333;27;0,0924500327042048
"5e94f775cb8df5376b30b363";"1";"0";"1";"0";20;"male";"online";0,35;20;0,109424330980483
"5e94f775cb8df5376b30b363";"1";"0";"1";"300";20;"male";"online";0,321428571428571;28;0,0898789813722708
"5e94f775cb8df5376b30b363";"1";"1";"0";"0";20;"male";"online";0,115384615384615;26;0,0638971066378314
"5e94f775cb8df5376b30b363";"1";"1";"0";"300";20;"male";"online";0,315789473684211;19;0,109561368392954
"5e94f775cb8df5376b30b363";"1";"1";"1";"0";20;"male";"online";0,1;20;0,0688247201611685
"5e94f775cb8df5376b30b363";"1";"1";"1";"300";20;"male";"online";0,142857142857143;21;0,0782460796435952
"5e9822781c48fa016d3ea705";"0";"0";"0";"0";21;"male";"online";0,357142857142857;14;0,132894358488438
"5e9822781c48fa016d3ea705";"0";"0";"0";"300";21;"male";"online";0;12;0
"5e9822781c48fa016d3ea705";"0";"0";"1";"0";21;"male";"online";0,208333333333333;24;0,0846811296559438
"5e9822781c48fa016d3ea705";"0";"0";"1";"300";21;"male";"online";0,45;20;0,114132886537902
"5e9822781c48fa016d3ea705";"0";"1";"0";"0";21;"male";"online";0,266666666666667;30;0,0821175682735253
"5e9822781c48fa016d3ea705";"0";"1";"0";"300";21;"male";"online";0,32;25;0,0952190457139047
"5e9822781c48fa016d3ea705";"0";"1";"1";"0";21;"male";"online";0,192307692307692;26;0,0788226981996892
"5e9822781c48fa016d3ea705";"0";"1";"1";"300";21;"male";"online";0,27027027027027;37;0,0740165618250224
"5e9822781c48fa016d3ea705";"1";"0";"0";"0";21;"male";"online";0,32;25;0,0952190457139047
"5e9822781c48fa016d3ea705";"1";"0";"0";"300";21;"male";"online";0,178571428571429;28;0,073707046115106
"5e9822781c48fa016d3ea705";"1";"0";"1";"0";21;"male";"online";0,185185185185185;27;0,076180865852541
"5e9822781c48fa016d3ea705";"1";"0";"1";"300";21;"male";"online";0,433333333333333;30;0,0920186554465537
"5e9822781c48fa016d3ea705";"1";"1";"0";"0";21;"male";"online";0,142857142857143;21;0,0782460796435952
"5e9822781c48fa016d3ea705";"1";"1";"0";"300";21;"male";"online";0,277777777777778;18;0,108632484565978
"5e9822781c48fa016d3ea705";"1";"1";"1";"0";21;"male";"online";0,304347826086957;23;0,0981001869248289
"5e9822781c48fa016d3ea705";"1";"1";"1";"300";21;"male";"online";0,1;20;0,0688247201611685
"5e9b8a878b4b8301c514b91f";"0";"0";"0";"0";20;"male";"online";0,227272727272727;22;0,0914486154730632
"5e9b8a878b4b8301c514b91f";"0";"0";"0";"300";20;"male";"online";0,117647058823529;17;0,0805474349272303
"5e9b8a878b4b8301c514b91f";"0";"0";"1";"0";20;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e9b8a878b4b8301c514b91f";"0";"0";"1";"300";20;"male";"online";0,0833333333333333;24;0,0576303395673437
"5e9b8a878b4b8301c514b91f";"0";"1";"0";"0";20;"male";"online";0,0740740740740741;27;0,0513611292801138
"5e9b8a878b4b8301c514b91f";"0";"1";"0";"300";20;"male";"online";0;22;0
"5e9b8a878b4b8301c514b91f";"0";"1";"1";"0";20;"male";"online";0,0833333333333333;24;0,0576303395673437
"5e9b8a878b4b8301c514b91f";"0";"1";"1";"300";20;"male";"online";0,03125;32;0,03125
"5e9b8a878b4b8301c514b91f";"1";"0";"0";"0";20;"male";"online";0,0952380952380952;21;0,0656383273909058
"5e9b8a878b4b8301c514b91f";"1";"0";"0";"300";20;"male";"online";0,222222222222222;27;0,0815332650783714
"5e9b8a878b4b8301c514b91f";"1";"0";"1";"0";20;"male";"online";0,0357142857142857;28;0,0357142857142857
"5e9b8a878b4b8301c514b91f";"1";"0";"1";"300";20;"male";"online";0,166666666666667;24;0,0777087340200262
"5e9b8a878b4b8301c514b91f";"1";"1";"0";"0";20;"male";"online";0,0769230769230769;26;0,0532938710021193
"5e9b8a878b4b8301c514b91f";"1";"1";"0";"300";20;"male";"online";0,0526315789473684;19;0,0526315789473684
"5e9b8a878b4b8301c514b91f";"1";"1";"1";"0";20;"male";"online";0;21;0
"5e9b8a878b4b8301c514b91f";"1";"1";"1";"300";20;"male";"online";0,08;25;0,0553774924194538
"5e9c4639eb6b3815f96053d7";"0";"0";"0";"0";18;"male";"online";0,0526315789473684;19;0,0526315789473684
"5e9c4639eb6b3815f96053d7";"0";"0";"0";"300";18;"male";"online";0,0526315789473684;19;0,0526315789473684
"5e9c4639eb6b3815f96053d7";"0";"0";"1";"0";18;"male";"online";0,05;20;0,05
"5e9c4639eb6b3815f96053d7";"0";"0";"1";"300";18;"male";"online";0,0714285714285714;14;0,0714285714285714
"5e9c4639eb6b3815f96053d7";"0";"1";"0";"0";18;"male";"online";0,16;25;0,0748331477354788
"5e9c4639eb6b3815f96053d7";"0";"1";"0";"300";18;"male";"online";0;28;0
"5e9c4639eb6b3815f96053d7";"0";"1";"1";"0";18;"male";"online";0,0666666666666667;30;0,0463205555853101
"5e9c4639eb6b3815f96053d7";"0";"1";"1";"300";18;"male";"online";0,0303030303030303;33;0,0303030303030303
"5e9c4639eb6b3815f96053d7";"1";"0";"0";"0";18;"male";"online";0,185185185185185;27;0,076180865852541
"5e9c4639eb6b3815f96053d7";"1";"0";"0";"300";18;"male";"online";0,0476190476190476;21;0,0476190476190476
"5e9c4639eb6b3815f96053d7";"1";"0";"1";"0";18;"male";"online";0,037037037037037;27;0,037037037037037
"5e9c4639eb6b3815f96053d7";"1";"0";"1";"300";18;"male";"online";0,0333333333333333;30;0,0333333333333333
"5e9c4639eb6b3815f96053d7";"1";"1";"0";"0";18;"male";"online";0,142857142857143;28;0,0673435029701474
"5e9c4639eb6b3815f96053d7";"1";"1";"0";"300";18;"male";"online";0,0434782608695652;23;0,0434782608695652
"5e9c4639eb6b3815f96053d7";"1";"1";"1";"0";18;"male";"online";0,142857142857143;14;0,0970523172123939
"5e9c4639eb6b3815f96053d7";"1";"1";"1";"300";18;"male";"online";0,0909090909090909;22;0,0627332326674867
"5ea6f14cf0ff0709b0331957";"0";"0";"0";"0";24;"female";"online";0,0454545454545455;22;0,0454545454545455
"5ea6f14cf0ff0709b0331957";"0";"0";"0";"300";24;"female";"online";0;26;0
"5ea6f14cf0ff0709b0331957";"0";"0";"1";"0";24;"female";"online";0;20;0
"5ea6f14cf0ff0709b0331957";"0";"0";"1";"300";24;"female";"online";0,0454545454545455;22;0,0454545454545455
"5ea6f14cf0ff0709b0331957";"0";"1";"0";"0";24;"female";"online";0;29;0
"5ea6f14cf0ff0709b0331957";"0";"1";"0";"300";24;"female";"online";0,0434782608695652;23;0,0434782608695652
"5ea6f14cf0ff0709b0331957";"0";"1";"1";"0";24;"female";"online";0;24;0
"5ea6f14cf0ff0709b0331957";"0";"1";"1";"300";24;"female";"online";0,0416666666666667;24;0,0416666666666667
"5ea6f14cf0ff0709b0331957";"1";"0";"0";"0";24;"female";"online";0,0588235294117647;17;0,0588235294117647
"5ea6f14cf0ff0709b0331957";"1";"0";"0";"300";24;"female";"online";0;19;0
"5ea6f14cf0ff0709b0331957";"1";"0";"1";"0";24;"female";"online";0,130434782608696;23;0,071801984682154
"5ea6f14cf0ff0709b0331957";"1";"0";"1";"300";24;"female";"online";0,0344827586206897;29;0,0344827586206897
"5ea6f14cf0ff0709b0331957";"1";"1";"0";"0";24;"female";"online";0;19;0
"5ea6f14cf0ff0709b0331957";"1";"1";"0";"300";24;"female";"online";0,0454545454545455;22;0,0454545454545455
"5ea6f14cf0ff0709b0331957";"1";"1";"1";"0";24;"female";"online";0,0277777777777778;36;0,0277777777777778
"5ea6f14cf0ff0709b0331957";"1";"1";"1";"300";24;"female";"online";0;25;0
"5ea90de5a5bad5377430424a";"0";"0";"0";"0";29;"female";"online";0,19047619047619;21;0,0878051853075513
"5ea90de5a5bad5377430424a";"0";"0";"0";"300";29;"female";"online";0,0769230769230769;13;0,0769230769230769
"5ea90de5a5bad5377430424a";"0";"0";"1";"0";29;"female";"online";0,105263157894737;19;0,0723351864143449
"5ea90de5a5bad5377430424a";"0";"0";"1";"300";29;"female";"online";0,117647058823529;17;0,0805474349272303
"5ea90de5a5bad5377430424a";"0";"1";"0";"0";29;"female";"online";0,0714285714285714;28;0,0495634761777651
"5ea90de5a5bad5377430424a";"0";"1";"0";"300";29;"female";"online";0,03125;32;0,03125
"5ea90de5a5bad5377430424a";"0";"1";"1";"0";29;"female";"online";0,08;25;0,0553774924194538
"5ea90de5a5bad5377430424a";"0";"1";"1";"300";29;"female";"online";0,0588235294117647;34;0,0409594484601642
"5ea90de5a5bad5377430424a";"1";"0";"0";"0";29;"female";"online";0,0967741935483871;31;0,0539780662280049
"5ea90de5a5bad5377430424a";"1";"0";"0";"300";29;"female";"online";0,0769230769230769;26;0,0532938710021193
"5ea90de5a5bad5377430424a";"1";"0";"1";"0";29;"female";"online";0,153846153846154;26;0,072160242458822
"5ea90de5a5bad5377430424a";"1";"0";"1";"300";29;"female";"online";0,238095238095238;21;0,0952380952380952
"5ea90de5a5bad5377430424a";"1";"1";"0";"0";29;"female";"online";0,136363636363636;22;0,0748867700952649
"5ea90de5a5bad5377430424a";"1";"1";"0";"300";29;"female";"online";0,117647058823529;17;0,0805474349272303
"5ea90de5a5bad5377430424a";"1";"1";"1";"0";29;"female";"online";0;17;0
"5ea90de5a5bad5377430424a";"1";"1";"1";"300";29;"female";"online";0,133333333333333;30;0,0631242768631999
"5eabe11e57f54b1d4b51c985";"0";"0";"0";"0";27;"female";"online";0;12;0
"5eabe11e57f54b1d4b51c985";"0";"0";"0";"300";27;"female";"online";0;25;0
"5eabe11e57f54b1d4b51c985";"0";"0";"1";"0";27;"female";"online";0,0476190476190476;21;0,0476190476190476
"5eabe11e57f54b1d4b51c985";"0";"0";"1";"300";27;"female";"online";0,136363636363636;22;0,0748867700952649
"5eabe11e57f54b1d4b51c985";"0";"1";"0";"0";27;"female";"online";0;36;0
"5eabe11e57f54b1d4b51c985";"0";"1";"0";"300";27;"female";"online";0;15;0
"5eabe11e57f54b1d4b51c985";"0";"1";"1";"0";27;"female";"online";0,0384615384615385;26;0,0384615384615385
"5eabe11e57f54b1d4b51c985";"0";"1";"1";"300";27;"female";"online";0,0588235294117647;34;0,0409594484601642
"5eabe11e57f54b1d4b51c985";"1";"0";"0";"0";27;"female";"online";0,142857142857143;14;0,0970523172123939
"5eabe11e57f54b1d4b51c985";"1";"0";"0";"300";27;"female";"online";0,130434782608696;23;0,071801984682154
"5eabe11e57f54b1d4b51c985";"1";"0";"1";"0";27;"female";"online";0;25;0
"5eabe11e57f54b1d4b51c985";"1";"0";"1";"300";27;"female";"online";0,15;20;0,0819178021909125
"5eabe11e57f54b1d4b51c985";"1";"1";"0";"0";27;"female";"online";0,107142857142857;28;0,0595238095238095
"5eabe11e57f54b1d4b51c985";"1";"1";"0";"300";27;"female";"online";0,037037037037037;27;0,037037037037037
"5eabe11e57f54b1d4b51c985";"1";"1";"1";"0";27;"female";"online";0,0357142857142857;28;0,0357142857142857
"5eabe11e57f54b1d4b51c985";"1";"1";"1";"300";27;"female";"online";0;24;0
"5eb01d08992e0b07e03b19c2";"0";"0";"0";"0";19;"male";"online";0,105263157894737;19;0,0723351864143449
"5eb01d08992e0b07e03b19c2";"0";"0";"0";"300";19;"male";"online";0;20;0
"5eb01d08992e0b07e03b19c2";"0";"0";"1";"0";19;"male";"online";0,0588235294117647;17;0,0588235294117647
"5eb01d08992e0b07e03b19c2";"0";"0";"1";"300";19;"male";"online";0;26;0
"5eb01d08992e0b07e03b19c2";"0";"1";"0";"0";19;"male";"online";0;29;0
"5eb01d08992e0b07e03b19c2";"0";"1";"0";"300";19;"male";"online";0,0454545454545455;22;0,0454545454545455
"5eb01d08992e0b07e03b19c2";"0";"1";"1";"0";19;"male";"online";0;31;0
"5eb01d08992e0b07e03b19c2";"0";"1";"1";"300";19;"male";"online";0;27;0
"5eb01d08992e0b07e03b19c2";"1";"0";"0";"0";19;"male";"online";0,111111111111111;18;0,0762215933966706
"5eb01d08992e0b07e03b19c2";"1";"0";"0";"300";19;"male";"online";0,0869565217391304;23;0,0600738504093702
"5eb01d08992e0b07e03b19c2";"1";"0";"1";"0";19;"male";"online";0,0384615384615385;26;0,0384615384615385
"5eb01d08992e0b07e03b19c2";"1";"0";"1";"300";19;"male";"online";0,153846153846154;26;0,072160242458822
"5eb01d08992e0b07e03b19c2";"1";"1";"0";"0";19;"male";"online";0,0689655172413793;29;0,0478872465399596
"5eb01d08992e0b07e03b19c2";"1";"1";"0";"300";19;"male";"online";0;20;0
"5eb01d08992e0b07e03b19c2";"1";"1";"1";"0";19;"male";"online";0,0476190476190476;21;0,0476190476190476
"5eb01d08992e0b07e03b19c2";"1";"1";"1";"300";19;"male";"online";0,0384615384615385;26;0,0384615384615385
"5eb185511f2ed228a7d73436";"0";"0";"0";"0";24;"male";"online";0,0454545454545455;22;0,0454545454545455
"5eb185511f2ed228a7d73436";"0";"0";"0";"300";24;"male";"online";0,0769230769230769;13;0,0769230769230769
"5eb185511f2ed228a7d73436";"0";"0";"1";"0";24;"male";"online";0,105263157894737;19;0,0723351864143449
"5eb185511f2ed228a7d73436";"0";"0";"1";"300";24;"male";"online";0;17;0
"5eb185511f2ed228a7d73436";"0";"1";"0";"0";24;"male";"online";0,0357142857142857;28;0,0357142857142857
"5eb185511f2ed228a7d73436";"0";"1";"0";"300";24;"male";"online";0,03125;32;0,03125
"5eb185511f2ed228a7d73436";"0";"1";"1";"0";24;"male";"online";0,04;25;0,04
"5eb185511f2ed228a7d73436";"0";"1";"1";"300";24;"male";"online";0,0588235294117647;34;0,0409594484601642
"5eb185511f2ed228a7d73436";"1";"0";"0";"0";24;"male";"online";0,129032258064516;31;0,0612053740677751
"5eb185511f2ed228a7d73436";"1";"0";"0";"300";24;"male";"online";0,115384615384615;26;0,0638971066378314
"5eb185511f2ed228a7d73436";"1";"0";"1";"0";24;"male";"online";0,0384615384615385;26;0,0384615384615385
"5eb185511f2ed228a7d73436";"1";"0";"1";"300";24;"male";"online";0,0952380952380952;21;0,0656383273909058
"5eb185511f2ed228a7d73436";"1";"1";"0";"0";24;"male";"online";0;22;0
"5eb185511f2ed228a7d73436";"1";"1";"0";"300";24;"male";"online";0,0588235294117647;17;0,0588235294117647
"5eb185511f2ed228a7d73436";"1";"1";"1";"0";24;"male";"online";0;17;0
"5eb185511f2ed228a7d73436";"1";"1";"1";"300";24;"male";"online";0,0333333333333333;30;0,0333333333333333
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"0";"0";27;"male";"online";0,105263157894737;19;0,0723351864143449
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"0";"300";27;"male";"online";0,105263157894737;19;0,0723351864143449
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"1";"0";27;"male";"online";0,05;20;0,05
"5ebb1e0c11b78d0dcb01e82c";"0";"0";"1";"300";27;"male";"online";0;14;0
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"0";"0";27;"male";"online";0;25;0
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"0";"300";27;"male";"online";0,214285714285714;28;0,0789672569132238
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"1";"0";27;"male";"online";0,0333333333333333;30;0,0333333333333333
"5ebb1e0c11b78d0dcb01e82c";"0";"1";"1";"300";27;"male";"online";0,0606060606060606;33;0,0421800330517426
