"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"MH1";"BRAC2_horiAL_1st300";1;86;1226;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"0";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;87;1252;"A";"1";0;NA;"A";"black";"blue";"parity";6;"0";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;88;1170,00000000012;"L";"1";0;NA;"L";"black";"red";"parity";9;"0";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;89;727,000000000116;"A";"1";0;NA;"A";"black";"red";"parity";2;"0";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;90;554;"L";"1";0;NA;"L";"black";"red";"magnit";4;"0";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;91;551;"A";"1";0;NA;"A";"black";"red";"parity";6;"0";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;92;1612;"A";"1";0;NA;"A";"black";"red";"magnit";8;"0";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;93;1496,99999999988;"A";"1";0;NA;"A";"black";"red";"magnit";9;"0";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;94;491;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"0";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";1;95;764;"A";"1";0;NA;"A";"black";"red";"parity";8;"0";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;0;1215;"L";"1";0;NA;"L";"black";"red";"magnit";1;"300";"99";"99";"99";99;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;1;1851;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;2;980;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;3;1133;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;4;613,000000000116;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;5;1303;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;6;574,999999999884;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;7;1145;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;8;976;"L";"1";0;NA;"L";"black";"blue";"parity";9;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;9;858;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;10;516;"A";"1";0;NA;"A";"black";"red";"parity";8;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;11;497,999999999884;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;12;987;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;13;479;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;14;1161,99999999988;"L";"1";0;NA;"L";"black";"blue";"parity";9;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;15;501;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;16;698;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;17;723;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;18;566;"A";"1";0;NA;"A";"black";"blue";"parity";6;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;19;924;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;20;1460,00000000012;"L";"1";0;NA;"L";"black";"blue";"parity";7;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;21;630;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;22;1187;"L";"1";0;NA;"L";"black";"red";"magnit";4;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;23;588;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;24;1369;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;25;560;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;26;574;"L";"1";0;NA;"L";"black";"red";"parity";1;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;27;703;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;28;415;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;29;1010,99999999988;"L";"1";0;NA;"L";"black";"blue";"parity";1;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;30;857;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;31;708;"A";"1";0;NA;"A";"black";"red";"parity";2;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;32;758;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;33;547;"L";"1";0;NA;"L";"black";"red";"parity";1;"300";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;34;388;"A";"1";0;NA;"A";"black";"red";"parity";2;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;35;640,000000000116;"A";"1";0;NA;"A";"black";"red";"parity";8;"300";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;36;516;"L";"1";0;NA;"L";"black";"blue";"parity";1;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;37;476;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;38;449;"A";"1";0;NA;"A";"black";"blue";"parity";2;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;39;1251;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;40;610;"A";"1";1;NA;"L";"black";"blue";"parity";7;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;41;1304;"L";"1";0;NA;"L";"black";"blue";"magnit";1;"300";"1";"0";"0";1;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;42;790;"L";"1";0;NA;"L";"black";"blue";"parity";7;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;43;791;"A";"1";0;NA;"A";"black";"blue";"parity";2;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;44;516,999999999884;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;45;1351,99999999988;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;46;544,000000000116;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;47;1003;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;48;893;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;49;526;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;50;602,999999999884;"L";"1";0;NA;"L";"black";"blue";"parity";1;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;51;795,999999999884;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;52;515;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;53;585,999999999884;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;54;494;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;55;519;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;56;750;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;57;726;"L";"1";0;NA;"L";"black";"red";"magnit";1;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;58;563;"A";"1";0;NA;"A";"black";"blue";"parity";6;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;59;578;"A";"1";0;NA;"A";"black";"red";"magnit";8;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;60;1439;"L";"1";0;NA;"L";"black";"blue";"parity";9;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;61;455;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;62;959,000000000116;"A";"1";0;NA;"A";"black";"red";"parity";6;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;63;556,999999999884;"A";"1";0;NA;"A";"black";"red";"parity";8;"300";"0";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;64;479,000000000116;"L";"1";0;NA;"L";"black";"red";"parity";3;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;65;811;"A";"1";0;NA;"A";"black";"red";"parity";4;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;66;1013;"A";"1";0;NA;"A";"black";"blue";"parity";8;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;67;586,000000000116;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;68;422;"L";"1";0;NA;"L";"black";"blue";"magnit";2;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;69;452;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;70;458;"L";"1";0;NA;"L";"black";"blue";"magnit";3;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;71;630;"A";"1";0;NA;"A";"black";"red";"magnit";9;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;72;540;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;73;489;"A";"1";0;NA;"A";"black";"blue";"magnit";8;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;74;760;"L";"1";0;NA;"L";"black";"blue";"magnit";4;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;75;890,000000000116;"A";"1";0;NA;"A";"black";"red";"magnit";6;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;76;992;"A";"1";0;NA;"A";"black";"blue";"parity";4;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;77;620;"L";"1";0;NA;"L";"black";"red";"parity";1;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;78;413;"A";"1";0;NA;"A";"black";"red";"magnit";7;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;79;534;"A";"1";0;NA;"A";"black";"blue";"parity";6;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;80;449;"L";"1";0;NA;"L";"black";"red";"magnit";1;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;81;632,999999999884;"A";"1";0;NA;"A";"black";"blue";"parity";4;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;82;1366;"L";"1";0;NA;"L";"black";"red";"parity";7;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;83;470;"A";"1";0;NA;"A";"black";"blue";"magnit";9;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;84;546,999999999884;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;85;728;"A";"1";0;NA;"A";"black";"red";"parity";2;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;86;472;"L";"1";0;NA;"L";"black";"red";"magnit";3;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;87;1253;"A";"1";0;NA;"A";"black";"blue";"parity";4;"300";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;88;872,999999999884;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;89;584;"A";"1";0;NA;"A";"black";"red";"parity";4;"300";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;90;734,999999999884;"L";"1";0;NA;"L";"black";"blue";"parity";3;"300";"0";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;91;1007;"L";"1";0;NA;"L";"black";"red";"parity";9;"300";"0";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;92;785;"L";"1";0;NA;"L";"black";"red";"magnit";2;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;93;811,999999999884;"A";"1";0;NA;"A";"black";"red";"parity";4;"300";"1";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;94;1186;"A";"1";0;NA;"A";"black";"blue";"magnit";6;"300";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";2;95;852;"A";"1";0;NA;"A";"black";"blue";"parity";2;"300";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;0;1514,00000000012;"A";"1";0;NA;"A";"black";"blue";"parity";6;"0";"99";"99";"99";99;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;1;490;"L";"1";0;NA;"L";"black";"blue";"parity";3;"0";"0";"1";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;2;1031;"A";"1";0;NA;"A";"black";"red";"magnit";6;"0";"1";"1";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;3;668;"A";"1";0;NA;"A";"black";"red";"parity";8;"0";"1";"0";"0";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;4;537;"A";"1";0;NA;"A";"black";"blue";"magnit";7;"0";"1";"0";"1";0;"0";19;"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
