"pp";"task_R";"correctResp_R";"context_R";"cocoa";"age";"sex";"version";"meanrt";"n";"se"
"5d5bcd6c0802ee001608c5a8";"1";"1";"1";"0";24;"male";"online";624,873571428293;21;49,5175115623266
"5d5bcd6c0802ee001608c5a8";"1";"1";"1";"300";24;"male";"online";605,02456521745;23;34,3665525256941
"5d68c8aa40524c00189e8ac2";"0";"0";"0";"0";29;"male";"online";874,041521734477;23;52,3554134949992
"5d68c8aa40524c00189e8ac2";"0";"0";"0";"300";29;"male";"online";796,546249992389;16;44,8690482198065
"5d68c8aa40524c00189e8ac2";"0";"0";"1";"0";29;"male";"online";895,2158823445;17;84,8386011384179
"5d68c8aa40524c00189e8ac2";"0";"0";"1";"300";29;"male";"online";848,936730803242;26;54,4241240499549
"5d68c8aa40524c00189e8ac2";"0";"1";"0";"0";29;"male";"online";775,656875009493;24;43,0363704526715
"5d68c8aa40524c00189e8ac2";"0";"1";"0";"300";29;"male";"online";957,081304367064;23;63,4518940157465
"5d68c8aa40524c00189e8ac2";"0";"1";"1";"0";29;"male";"online";887,752962967001;27;49,4723321960391
"5d68c8aa40524c00189e8ac2";"0";"1";"1";"300";29;"male";"online";875,255416651878;24;44,1350562225779
"5d68c8aa40524c00189e8ac2";"1";"0";"0";"0";29;"male";"online";1087,62865383715;26;58,7400387939691
"5d68c8aa40524c00189e8ac2";"1";"0";"0";"300";29;"male";"online";1213,98619999178;25;56,5496001602288
"5d68c8aa40524c00189e8ac2";"1";"0";"1";"0";29;"male";"online";1346,79795455569;22;88,9252964626155
"5d68c8aa40524c00189e8ac2";"1";"0";"1";"300";29;"male";"online";1192,63642857273;21;66,6040421586803
"5d68c8aa40524c00189e8ac2";"1";"1";"0";"0";29;"male";"online";1105,02909092148;22;96,9021729525288
"5d68c8aa40524c00189e8ac2";"1";"1";"0";"300";29;"male";"online";1198,25222222264;18;70,9499781242333
"5d68c8aa40524c00189e8ac2";"1";"1";"1";"0";29;"male";"online";1206,51190477379;21;63,9701101839856
"5d68c8aa40524c00189e8ac2";"1";"1";"1";"300";29;"male";"online";1168,01673913395;23;61,2160468859829
"5d6f859fda16690017c9ba94";"0";"0";"0";"0";26;"female";"online";629,956666666659;18;54,2143114260209
"5d6f859fda16690017c9ba94";"0";"0";"0";"300";26;"female";"online";584,436176470572;17;27,575084913767
"5d6f859fda16690017c9ba94";"0";"0";"1";"0";26;"female";"online";697,118846153795;13;95,19450568972
"5d6f859fda16690017c9ba94";"0";"0";"1";"300";26;"female";"online";604,490217391313;23;41,4754376172388
"5d6f859fda16690017c9ba94";"0";"1";"0";"0";26;"female";"online";581,438965517217;29;46,6749379733318
"5d6f859fda16690017c9ba94";"0";"1";"0";"300";26;"female";"online";510,55674999999;20;17,9339905929719
"5d6f859fda16690017c9ba94";"0";"1";"1";"0";26;"female";"online";600,21500000002;31;36,1391915949937
"5d6f859fda16690017c9ba94";"0";"1";"1";"300";26;"female";"online";666,475000000009;23;48,0457978403835
"5d6f859fda16690017c9ba94";"1";"0";"0";"0";26;"female";"online";575,99176470595;17;35,9777848530187
"5d6f859fda16690017c9ba94";"1";"0";"0";"300";26;"female";"online";678,451578947372;19;83,9075680158192
"5d6f859fda16690017c9ba94";"1";"0";"1";"0";26;"female";"online";667,907000000006;25;53,6221506655587
"5d6f859fda16690017c9ba94";"1";"0";"1";"300";26;"female";"online";771,57719999999;25;64,3911118491818
"5d6f859fda16690017c9ba94";"1";"1";"0";"0";26;"female";"online";573,686923076936;26;31,6146122874061
"5d6f859fda16690017c9ba94";"1";"1";"0";"300";26;"female";"online";630,69888888889;18;72,327572571002
"5d6f859fda16690017c9ba94";"1";"1";"1";"0";26;"female";"online";613,346666666641;21;40,8643571222636
"5d6f859fda16690017c9ba94";"1";"1";"1";"300";26;"female";"online";638,763913043506;23;49,3102053712081
"5d81299125e6a40019e3c80d";"0";"0";"0";"0";33;"female";"online";922,958333333358;24;88,5483262627702
"5d81299125e6a40019e3c80d";"0";"0";"0";"300";33;"female";"online";978,190476190488;21;103,673861771005
"5d81299125e6a40019e3c80d";"0";"0";"1";"0";33;"female";"online";920,000000000031;19;75,0018713216834
"5d81299125e6a40019e3c80d";"0";"0";"1";"300";33;"female";"online";792,818181818214;22;54,8339735892148
"5d81299125e6a40019e3c80d";"0";"1";"0";"0";33;"female";"online";949,909090909096;22;57,3072870373346
"5d81299125e6a40019e3c80d";"0";"1";"0";"300";33;"female";"online";1098,41666666666;24;71,1840571190244
"5d81299125e6a40019e3c80d";"0";"1";"1";"0";33;"female";"online";1036,32000000003;25;78,0141380349318
"5d81299125e6a40019e3c80d";"0";"1";"1";"300";33;"female";"online";981,761904761916;21;101,551204648358
"5d81299125e6a40019e3c80d";"1";"0";"0";"0";33;"female";"online";1139,23809523809;21;82,5584902259641
"5d81299125e6a40019e3c80d";"1";"0";"0";"300";33;"female";"online";1178,60000000004;25;65,3903917508716
"5d81299125e6a40019e3c80d";"1";"0";"1";"0";33;"female";"online";1318,86363636365;22;78,8891845789145
"5d81299125e6a40019e3c80d";"1";"0";"1";"300";33;"female";"online";1231,47826086959;23;75,0186503705592
"5d81299125e6a40019e3c80d";"1";"1";"0";"0";33;"female";"online";1334,60869565217;23;83,2979494105882
"5d81299125e6a40019e3c80d";"1";"1";"0";"300";33;"female";"online";1352,17647058829;17;83,7629812281151
"5d81299125e6a40019e3c80d";"1";"1";"1";"0";33;"female";"online";1068,68421052632;19;75,8564762307794
"5d81299125e6a40019e3c80d";"1";"1";"1";"300";33;"female";"online";1098,89473684207;19;70,8701512048247
"5dc1e79c880a2915309a8ee3";"0";"0";"0";"0";24;"male";"online";541,605961540401;26;32,7502249365586
"5dc1e79c880a2915309a8ee3";"0";"0";"0";"300";24;"male";"online";595,88399999872;15;54,4134870450877
"5dc1e79c880a2915309a8ee3";"0";"0";"1";"0";24;"male";"online";581,888125000361;24;46,14320643067
"5dc1e79c880a2915309a8ee3";"0";"0";"1";"300";24;"male";"online";600,999705882072;17;56,3963672249455
"5dc1e79c880a2915309a8ee3";"0";"1";"0";"0";24;"male";"online";565,27849999984;20;22,3157131891254
"5dc1e79c880a2915309a8ee3";"0";"1";"0";"300";24;"male";"online";598,166249998637;24;42,2030153707245
"5dc1e79c880a2915309a8ee3";"0";"1";"1";"0";24;"male";"online";590,981315788482;19;45,7032507593989
"5dc1e79c880a2915309a8ee3";"0";"1";"1";"300";24;"male";"online";640,626818183757;22;38,0821176413308
"5dc1e79c880a2915309a8ee3";"1";"0";"0";"0";24;"male";"online";572,912999999238;20;40,0205139033888
"5dc1e79c880a2915309a8ee3";"1";"0";"0";"300";24;"male";"online";651,839250000921;20;57,3034886579111
"5dc1e79c880a2915309a8ee3";"1";"0";"1";"0";24;"male";"online";547,781250002095;16;33,5450593524267
"5dc1e79c880a2915309a8ee3";"1";"0";"1";"300";24;"male";"online";588,09846154047;13;53,4868770849484
"5dc1e79c880a2915309a8ee3";"1";"1";"0";"0";24;"male";"online";587,646842103978;19;45,7167206957554
"5dc1e79c880a2915309a8ee3";"1";"1";"0";"300";24;"male";"online";578,129791666166;24;44,0771343807892
"5dc1e79c880a2915309a8ee3";"1";"1";"1";"0";24;"male";"online";620,35910714362;28;37,4344515623483
"5dc1e79c880a2915309a8ee3";"1";"1";"1";"300";24;"male";"online";665,570555556365;18;49,855138913782
"5dc94678880a2965965fc001";"0";"0";"0";"0";22;"male";"online";623,104473673984;19;38,083704240938
"5dc94678880a2965965fc001";"0";"0";"0";"300";22;"male";"online";724,156315781568;19;60,9651524826521
"5dc94678880a2965965fc001";"0";"0";"1";"0";22;"male";"online";647,288125022897;16;62,8569605966261
"5dc94678880a2965965fc001";"0";"0";"1";"300";22;"male";"online";722,383055538456;18;81,132195723088
"5dc94678880a2965965fc001";"0";"1";"0";"0";22;"male";"online";651,333703702592;27;59,9143407906286
"5dc94678880a2965965fc001";"0";"1";"0";"300";22;"male";"online";654,076000023633;25;50,520244178722
"5dc94678880a2965965fc001";"0";"1";"1";"0";22;"male";"online";697,253749987188;24;58,4822206426363
"5dc94678880a2965965fc001";"0";"1";"1";"300";22;"male";"online";698,325714273822;21;45,1238439088186
"5dc94678880a2965965fc001";"1";"0";"0";"0";22;"male";"online";651,28142856771;21;42,7683113425698
"5dc94678880a2965965fc001";"1";"0";"0";"300";22;"male";"online";828,308249951806;20;82,6693876112082
"5dc94678880a2965965fc001";"1";"0";"1";"0";22;"male";"online";772,261499986053;20;70,4812378748479
"5dc94678880a2965965fc001";"1";"0";"1";"300";22;"male";"online";773,409166657883;18;70,9791751532719
"5dc94678880a2965965fc001";"1";"1";"0";"0";22;"male";"online";601,226111123752;27;42,9642871068914
"5dc94678880a2965965fc001";"1";"1";"0";"300";22;"male";"online";746,719736838713;19;62,2328874922316
"5dc94678880a2965965fc001";"1";"1";"1";"0";22;"male";"online";695,684999996877;23;56,709313290968
"5dc94678880a2965965fc001";"1";"1";"1";"300";22;"male";"online";784,188529408044;17;89,9818047072769
"5dd13af00f8d511c4c35a0b4";"0";"0";"0";"0";22;"female";"online";827,26211538447;26;50,4705784859451
"5dd13af00f8d511c4c35a0b4";"0";"0";"0";"300";22;"female";"online";740,059473684358;19;49,2781854262292
"5dd13af00f8d511c4c35a0b4";"0";"0";"1";"0";22;"female";"online";839,82708333343;24;60,6315677997268
"5dd13af00f8d511c4c35a0b4";"0";"0";"1";"300";22;"female";"online";780,797749999794;20;64,6403364876986
"5dd13af00f8d511c4c35a0b4";"0";"1";"0";"0";22;"female";"online";839,134318181795;22;42,238104315893
"5dd13af00f8d511c4c35a0b4";"0";"1";"0";"300";22;"female";"online";753,041111111171;27;42,268525553239
"5dd13af00f8d511c4c35a0b4";"0";"1";"1";"0";22;"female";"online";862,98526315793;19;64,8182393103474
"5dd13af00f8d511c4c35a0b4";"0";"1";"1";"300";22;"female";"online";798,433571428576;21;55,8641846325607
"5dd13af00f8d511c4c35a0b4";"1";"0";"0";"0";22;"female";"online";1073,55349999997;20;82,7576445499617
"5dd13af00f8d511c4c35a0b4";"1";"0";"0";"300";22;"female";"online";1109,21924999998;20;116,70932236888
"5dd13af00f8d511c4c35a0b4";"1";"0";"1";"0";22;"female";"online";1115,29325000016;20;106,9126265414
"5dd13af00f8d511c4c35a0b4";"1";"0";"1";"300";22;"female";"online";1021,76906250015;16;92,1764835340924
"5dd13af00f8d511c4c35a0b4";"1";"1";"0";"0";22;"female";"online";986,00578947383;19;91,5479315212791
"5dd13af00f8d511c4c35a0b4";"1";"1";"0";"300";22;"female";"online";961,447586206852;29;74,3441700429532
"5dd13af00f8d511c4c35a0b4";"1";"1";"1";"0";22;"female";"online";981,909464285805;28;82,649518924152
"5dd13af00f8d511c4c35a0b4";"1";"1";"1";"300";22;"female";"online";858,744318181737;22;46,4515910755355
"5dde6acfcaee3edc541ad36b";"0";"0";"0";"0";32;"male";"online";557,731470593032;17;42,0015009839811
"5dde6acfcaee3edc541ad36b";"0";"0";"0";"300";32;"male";"online";574,891470584964;17;38,619441463546
"5dde6acfcaee3edc541ad36b";"0";"0";"1";"0";32;"male";"online";521,686538467363;13;31,9469833681306
"5dde6acfcaee3edc541ad36b";"0";"0";"1";"300";32;"male";"online";534,151136364513;22;17,283776878393
"5dde6acfcaee3edc541ad36b";"0";"1";"0";"0";32;"male";"online";505,012692311608;26;22,2644758585415
"5dde6acfcaee3edc541ad36b";"0";"1";"0";"300";32;"male";"online";611,203888892002;18;59,2209715181468
"5dde6acfcaee3edc541ad36b";"0";"1";"1";"0";32;"male";"online";573,380517242436;29;35,2664859279832
"5dde6acfcaee3edc541ad36b";"0";"1";"1";"300";32;"male";"online";572,838800001191;25;27,3788995154387
"5dde6acfcaee3edc541ad36b";"1";"0";"0";"0";32;"male";"online";561,234333337052;15;44,3884836766322
"5dde6acfcaee3edc541ad36b";"1";"0";"0";"300";32;"male";"online";654,343666665954;15;45,5714439078888
"5dde6acfcaee3edc541ad36b";"1";"0";"1";"0";32;"male";"online";584,490499999083;20;58,378166282849
"5dde6acfcaee3edc541ad36b";"1";"0";"1";"300";32;"male";"online";669,625227274744;22;35,6703288735906
"5dde6acfcaee3edc541ad36b";"1";"1";"0";"0";32;"male";"online";655,654074074442;27;45,7148312517342
"5dde6acfcaee3edc541ad36b";"1";"1";"0";"300";32;"male";"online";643,933823529069;17;38,4318773960533
"5dde6acfcaee3edc541ad36b";"1";"1";"1";"0";32;"male";"online";548,736000001372;20;31,0742624793421
"5dde6acfcaee3edc541ad36b";"1";"1";"1";"300";32;"male";"online";612,533913044583;23;39,0654338823801
"5dee5068bc4b5c4ea275c2d6";"0";"0";"0";"0";24;"male";"online";581,642727272842;22;25,2801401351108
"5dee5068bc4b5c4ea275c2d6";"0";"0";"0";"300";24;"male";"online";702,582500000518;16;75,7204017711164
"5dee5068bc4b5c4ea275c2d6";"0";"0";"1";"0";24;"male";"online";671,960937499979;16;73,847958566445
"5dee5068bc4b5c4ea275c2d6";"0";"0";"1";"300";24;"male";"online";679,222962962815;27;53,9902322271167
"5dee5068bc4b5c4ea275c2d6";"0";"1";"0";"0";24;"male";"online";581,60062500005;24;44,3263874268923
"5dee5068bc4b5c4ea275c2d6";"0";"1";"0";"300";24;"male";"online";851,382619047719;21;89,0557072411673
"5dee5068bc4b5c4ea275c2d6";"0";"1";"1";"0";24;"male";"online";677,226041666921;24;69,7489690608429
"5dee5068bc4b5c4ea275c2d6";"0";"1";"1";"300";24;"male";"online";724,246086956228;23;59,0776837954899
"5dee5068bc4b5c4ea275c2d6";"1";"0";"0";"0";24;"male";"online";748,923333332479;24;68,3536875222235
"5dee5068bc4b5c4ea275c2d6";"1";"0";"0";"300";24;"male";"online";958,733958333296;24;79,0987797427942
"5dee5068bc4b5c4ea275c2d6";"1";"0";"1";"0";24;"male";"online";767,512500000326;20;68,5556424723871
"5dee5068bc4b5c4ea275c2d6";"1";"0";"1";"300";24;"male";"online";1003,43552631544;19;91,4465386886085
"5dee5068bc4b5c4ea275c2d6";"1";"1";"0";"0";24;"male";"online";788,342200000328;25;68,0363875994876
"5dee5068bc4b5c4ea275c2d6";"1";"1";"0";"300";24;"male";"online";969,792894736819;19;105,983368417791
"5dee5068bc4b5c4ea275c2d6";"1";"1";"1";"0";24;"male";"online";626,075476189709;21;41,1308324767934
"5dee5068bc4b5c4ea275c2d6";"1";"1";"1";"300";24;"male";"online";856,470869565439;23;74,9579378084107
"5e028d65d52c7be0c2b0cd7f";"0";"0";"0";"0";25;"male";"online";851,323863636382;22;81,6092372945011
"5e028d65d52c7be0c2b0cd7f";"0";"0";"0";"300";25;"male";"online";600,48441176463;17;34,0543272599364
"5e028d65d52c7be0c2b0cd7f";"0";"0";"1";"0";25;"male";"online";756,683571428554;21;63,3944337425637
"5e028d65d52c7be0c2b0cd7f";"0";"0";"1";"300";25;"male";"online";691,899130434714;23;65,0798156231888
"5e028d65d52c7be0c2b0cd7f";"0";"1";"0";"0";25;"male";"online";772,411111111084;27;70,0756096373707
"5e028d65d52c7be0c2b0cd7f";"0";"1";"0";"300";25;"male";"online";663,409523809517;21;51,1927608092589
"5e028d65d52c7be0c2b0cd7f";"0";"1";"1";"0";25;"male";"online";798,337083333377;24;68,4930105882959
"5e028d65d52c7be0c2b0cd7f";"0";"1";"1";"300";25;"male";"online";683,934827586235;29;58,1660153411694
"5e028d65d52c7be0c2b0cd7f";"1";"0";"0";"0";25;"male";"online";665,935588235344;17;63,6546983240707
"5e028d65d52c7be0c2b0cd7f";"1";"0";"0";"300";25;"male";"online";626,898400000013;25;49,2876979078939
"5e028d65d52c7be0c2b0cd7f";"1";"0";"1";"0";25;"male";"online";876,651458333323;24;68,8134562988781
"5e028d65d52c7be0c2b0cd7f";"1";"0";"1";"300";25;"male";"online";755,149090909092;22;55,0402118375036
"5e028d65d52c7be0c2b0cd7f";"1";"1";"0";"0";25;"male";"online";753,878541666646;24;53,5651919871094
"5e028d65d52c7be0c2b0cd7f";"1";"1";"0";"300";25;"male";"online";819,798437500089;16;107,980731083615
"5e028d65d52c7be0c2b0cd7f";"1";"1";"1";"0";25;"male";"online";769,804249999946;20;67,4705100759232
"5e028d65d52c7be0c2b0cd7f";"1";"1";"1";"300";25;"male";"online";677,109791666633;24;38,8541732010014
"5e0e52b46e96ba000b2441d5";"0";"0";"0";"0";30;"male";"online";933,943043478244;23;54,7732994882737
"5e0e52b46e96ba000b2441d5";"0";"0";"0";"300";30;"male";"online";898,422105263128;19;51,8801342760642
"5e0e52b46e96ba000b2441d5";"0";"0";"1";"0";30;"male";"online";870,774062499971;16;64,6175201493717
"5e0e52b46e96ba000b2441d5";"0";"0";"1";"300";30;"male";"online";950,639117647034;17;68,6789895215331
"5e0e52b46e96ba000b2441d5";"0";"1";"0";"0";30;"male";"online";839,555344827577;29;37,296348755292
"5e0e52b46e96ba000b2441d5";"0";"1";"0";"300";30;"male";"online";844,084999999947;26;45,5678401321376
"5e0e52b46e96ba000b2441d5";"0";"1";"1";"0";30;"male";"online";856,622391304365;23;26,9675884510282
"5e0e52b46e96ba000b2441d5";"0";"1";"1";"300";30;"male";"online";855,393653846156;26;49,0133337553431
"5e0e52b46e96ba000b2441d5";"1";"0";"0";"0";30;"male";"online";1004,48041666667;24;43,1258317782776
"5e0e52b46e96ba000b2441d5";"1";"0";"0";"300";30;"male";"online";1030,23055555555;18;50,0755442409452
"5e0e52b46e96ba000b2441d5";"1";"0";"1";"0";30;"male";"online";1017,62472222221;18;40,5506000464882
"5e0e52b46e96ba000b2441d5";"1";"0";"1";"300";30;"male";"online";1168,44142857143;21;51,5262895637605
"5e0e52b46e96ba000b2441d5";"1";"1";"0";"0";30;"male";"online";917,848461538397;26;28,9030878757257
"5e0e52b46e96ba000b2441d5";"1";"1";"0";"300";30;"male";"online";1020,23975;20;61,4032769317356
"5e0e52b46e96ba000b2441d5";"1";"1";"1";"0";30;"male";"online";957,380869565253;23;42,5330387503869
"5e0e52b46e96ba000b2441d5";"1";"1";"1";"300";30;"male";"online";1016,65117647067;17;57,9722473719435
"5e20507f4548cd364cc9930f";"0";"0";"0";"0";20;"female";"online";651,166666666649;18;76,4982057972349
"5e20507f4548cd364cc9930f";"0";"0";"0";"300";20;"female";"online";706,94736842108;19;61,0374476984808
"5e20507f4548cd364cc9930f";"0";"0";"1";"0";20;"female";"online";974,153846153845;13;111,659730715737
"5e20507f4548cd364cc9930f";"0";"0";"1";"300";20;"female";"online";811,000000000008;14;126,251841461925
"5e20507f4548cd364cc9930f";"0";"1";"0";"0";20;"female";"online";863,551724137941;29;69,858717137629
"5e20507f4548cd364cc9930f";"0";"1";"0";"300";20;"female";"online";711,730769230785;26;64,7662200104217
"5e20507f4548cd364cc9930f";"0";"1";"1";"0";20;"female";"online";644,894736842085;19;72,8580649622288
"5e20507f4548cd364cc9930f";"0";"1";"1";"300";20;"female";"online";711,076923076901;26;61,8483734772039
"5e20507f4548cd364cc9930f";"1";"0";"0";"0";20;"female";"online";1167,29166666666;24;120,770450591654
"5e20507f4548cd364cc9930f";"1";"0";"0";"300";20;"female";"online";959,809523809549;21;98,5660431010951
"5e20507f4548cd364cc9930f";"1";"0";"1";"0";20;"female";"online";1201,26666666667;15;151,244628922079
"5e20507f4548cd364cc9930f";"1";"0";"1";"300";20;"female";"online";1024,54166666669;24;104,909933406791
"5e20507f4548cd364cc9930f";"1";"1";"0";"0";20;"female";"online";933,083333333315;24;87,1594390413895
"5e20507f4548cd364cc9930f";"1";"1";"0";"300";20;"female";"online";863,421052631597;19;103,561697738763
"5e20507f4548cd364cc9930f";"1";"1";"1";"0";20;"female";"online";840,562499999996;16;101,17447672009
"5e20507f4548cd364cc9930f";"1";"1";"1";"300";20;"female";"online";701,6;15;68,1148749575031
"5e217a34e8ff3a469b5dfebc";"0";"0";"0";"0";NA;"female";"online";1060,68772727271;11;75,2686488319207
"5e217a34e8ff3a469b5dfebc";"0";"0";"0";"300";NA;"female";"online";1195,79;20;104,656692066685
"5e217a34e8ff3a469b5dfebc";"0";"0";"1";"0";NA;"female";"online";1300,40550000001;10;150,085064880711
"5e217a34e8ff3a469b5dfebc";"0";"0";"1";"300";NA;"female";"online";1211,21733333333;15;117,422230760943
"5e217a34e8ff3a469b5dfebc";"0";"1";"0";"0";NA;"female";"online";977,862608695676;23;88,6347532126193
"5e217a34e8ff3a469b5dfebc";"0";"1";"0";"300";NA;"female";"online";1053,38722222222;18;105,746307631292
"5e217a34e8ff3a469b5dfebc";"0";"1";"1";"0";NA;"female";"online";1234,05624999999;20;106,474823969448
"5e217a34e8ff3a469b5dfebc";"0";"1";"1";"300";NA;"female";"online";905,579249999952;20;45,597821179879
"5e217a34e8ff3a469b5dfebc";"1";"0";"0";"0";NA;"female";"online";1157,17281250002;16;101,441779380842
"5e217a34e8ff3a469b5dfebc";"1";"0";"0";"300";NA;"female";"online";1170,59071428574;21;74,3812964940102
"5e217a34e8ff3a469b5dfebc";"1";"0";"1";"0";NA;"female";"online";1064,60219999999;25;82,5119978049047
"5e217a34e8ff3a469b5dfebc";"1";"0";"1";"300";NA;"female";"online";1270,82673913037;23;87,4080725471348
"5e217a34e8ff3a469b5dfebc";"1";"1";"0";"0";NA;"female";"online";1128,50678571426;14;108,920880935372
"5e217a34e8ff3a469b5dfebc";"1";"1";"0";"300";NA;"female";"online";1233,25820000001;25;89,9668014060682
"5e217a34e8ff3a469b5dfebc";"1";"1";"1";"0";NA;"female";"online";1178,9508333333;12;149,372285217926
