"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"NW8";"BRAC1_vertAA_1st300";0;33;1262,25000002887;"L";1;0;NA;"L";"red";"black";"parity";4;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;34;2501,14399999997;NA;NA;1;1;"L";"red";"black";"magnit";2;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;35;1697,48999993317;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1536x706";0;1;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;36;2500,89799999999;NA;NA;1;1;"A";"blue";"black";"parity";7;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;37;1213,91499997117;"L";1;1;NA;"A";"red";"black";"magnit";6;300;"Windows";"Chrome";"1536x706";1;0;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;38;890,140000032261;"L";1;1;NA;"A";"red";"black";"magnit";8;300;"Windows";"Chrome";"1536x706";0;0;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;39;1477,94499993324;"A";1;0;NA;"A";"red";"black";"parity";7;300;"Windows";"Chrome";"1536x706";1;0;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;40;1064,08500007819;"A";1;0;NA;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;41;747,199999983422;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;42;1397,02000003308;"A";1;0;NA;"A";"red";"black";"magnit";8;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;43;1729,09499995876;"L";1;0;NA;"L";"blue";"black";"parity";4;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;44;2500,89199999999;NA;NA;1;1;"L";"blue";"black";"magnit";1;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;45;2405,6499999715;"L";1;0;NA;"L";"red";"black";"magnit";4;300;"Windows";"Chrome";"1536x706";0;0;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;46;1040,67000001669;"A";1;0;NA;"A";"red";"black";"magnit";9;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;47;1691,40999997035;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;48;2500,89899999998;NA;NA;1;1;"L";"blue";"black";"parity";6;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;49;1775,03500005696;"L";1;0;NA;"L";"red";"black";"parity";4;300;"Windows";"Chrome";"1536x706";0;0;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;50;1359,05500000808;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;51;2500,93200000003;NA;NA;1;1;"A";"blue";"black";"magnit";9;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;52;1783,62500004005;"A";1;0;NA;"A";"red";"black";"magnit";7;300;"Windows";"Chrome";"1536x706";0;0;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;53;1415,48500000499;"L";1;0;NA;"L";"red";"black";"magnit";2;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;54;834,934999933466;"L";1;0;NA;"L";"red";"black";"magnit";3;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;55;953,575000050478;"A";1;0;NA;"A";"red";"black";"magnit";7;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;56;1665,91999994125;"A";1;1;NA;"L";"blue";"black";"parity";8;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;57;1325,75000007637;"L";1;0;NA;"L";"blue";"black";"parity";4;300;"Windows";"Chrome";"1536x706";0;0;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;58;1320,88999997359;"L";1;0;NA;"L";"red";"black";"magnit";3;300;"Windows";"Chrome";"1536x706";1;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;59;2047,11500008125;"A";1;0;NA;"A";"red";"black";"parity";1;300;"Windows";"Chrome";"1536x706";1;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;60;1176,38499999885;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;61;1507,00000009965;"L";1;0;NA;"L";"blue";"black";"parity";2;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;62;2500,90599999996;NA;NA;1;1;"A";"blue";"black";"parity";3;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;63;786,20500001125;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;"Windows";"Chrome";"1536x706";1;1;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;64;676,464999909513;"L";1;0;NA;"L";"red";"black";"magnit";3;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;65;762,625000090338;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;66;1322,84499995876;"L";1;0;NA;"L";"red";"black";"magnit";4;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;67;780,320000019856;"L";1;0;NA;"L";"red";"black";"magnit";2;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;68;1980,6249999674;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;69;1080,07999998517;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;70;2501,22999999998;NA;NA;1;1;"L";"red";"black";"parity";2;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;71;899,329999927431;"A";1;0;NA;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1536x706";0;1;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;72;799,800000037067;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;73;1230,1649999572;"A";1;1;NA;"L";"blue";"black";"parity";8;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;74;1333,19499995559;"A";1;0;NA;"A";"blue";"black";"parity";7;300;"Windows";"Chrome";"1536x706";0;1;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;75;795,010000001639;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;"Windows";"Chrome";"1536x706";1;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;76;911,765000084415;"L";1;0;NA;"L";"red";"black";"magnit";1;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;77;2176,91999999806;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1536x706";1;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;78;922,750000027008;"A";1;0;NA;"A";"blue";"black";"parity";3;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;79;1221,14999999758;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;80;967,310000094585;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;"Windows";"Chrome";"1536x706";0;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;81;1266,76999998745;"A";1;0;NA;"A";"red";"black";"magnit";6;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;82;2501,02800000005;NA;NA;1;1;"A";"red";"black";"parity";3;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;83;1462,03500009142;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;"Windows";"Chrome";"1536x706";1;0;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;84;946,615000022575;"A";1;0;NA;"A";"red";"black";"magnit";8;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;85;2120,61500002164;"L";1;0;NA;"L";"red";"black";"parity";2;300;"Windows";"Chrome";"1536x706";1;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;86;1654,76999990642;"A";1;0;NA;"A";"red";"black";"parity";7;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;87;1465,57999996003;"A";1;0;NA;"A";"blue";"black";"parity";9;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;88;1556,36499996763;"L";1;0;NA;"L";"red";"black";"parity";8;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;89;1194,18500002939;"A";1;0;NA;"A";"red";"black";"parity";1;300;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;90;970,395000069402;"L";1;0;NA;"L";"blue";"black";"parity";8;300;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;91;2381,06000004336;"L";1;1;NA;"A";"blue";"black";"magnit";7;300;"Windows";"Chrome";"1536x706";1;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;92;2077,86499999929;"L";1;0;NA;"L";"red";"black";"parity";8;300;"Windows";"Chrome";"1536x706";1;1;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;93;1073,23500001803;"L";1;0;NA;"L";"blue";"black";"parity";6;300;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;94;1698,80500005092;"L";1;0;NA;"L";"red";"black";"magnit";4;300;"Windows";"Chrome";"1536x706";1;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";0;95;2271,31999994162;"L";1;0;NA;"L";"red";"black";"parity";6;300;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;0;2501,25699999998;NA;NA;1;1;"L";"blue";"black";"magnit";2;0;"Windows";"Chrome";"1536x706";99;99;99;99;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;1;1503,55499994475;"A";1;0;NA;"A";"blue";"black";"parity";9;0;"Windows";"Chrome";"1536x706";1;1;0;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;2;999,594999942929;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;"Windows";"Chrome";"1536x706";1;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;3;1784,23500002827;"L";1;0;NA;"L";"red";"black";"parity";4;0;"Windows";"Chrome";"1536x706";1;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;4;1687,42500001099;"L";1;1;NA;"A";"blue";"black";"parity";1;0;"Windows";"Chrome";"1536x706";0;1;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;5;644,68999998644;"L";1;0;NA;"L";"red";"black";"parity";6;0;"Windows";"Chrome";"1536x706";0;1;1;1;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;6;782,41500002332;"A";1;0;NA;"A";"red";"black";"parity";3;0;"Windows";"Chrome";"1536x706";0;1;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;7;1053,25500003528;"A";1;0;NA;"A";"red";"black";"magnit";9;0;"Windows";"Chrome";"1536x706";1;0;0;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;8;1906,4800000051;"A";1;0;NA;"A";"blue";"black";"parity";3;0;"Windows";"Chrome";"1536x706";1;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
"NW8";"BRAC1_vertAA_1st300";1;9;662,239999976009;"A";1;0;NA;"A";"red";"black";"parity";1;0;"Windows";"Chrome";"1536x706";0;0;1;0;"21";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German";"Germany"
