"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"39173";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;49;641,449999999953;"L";1;0;NA;"L";"black";"red";"parity";9;0;1;0;1;0
"39177";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;50;537,804999999935;"L";1;0;NA;"L";"black";"red";"magnit";3;0;1;0;0;0
"39181";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;51;463,850000000093;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;1;1;0
"39185";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;52;530,91500000027;"A";1;0;NA;"A";"black";"red";"magnit";6;0;1;0;1;0
"39189";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;53;570,625000000466;"A";1;0;NA;"A";"black";"blue";"parity";2;0;1;0;1;0
"39193";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;54;510,500000000466;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;1;0;0;0
"39197";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;55;481,25;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;0;0;0
"39201";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;56;601,110000000568;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;0;0
"39205";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;57;495,680000000168;"L";1;0;NA;"L";"black";"red";"magnit";1;0;1;0;1;0
"39209";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;58;515,864999999292;"A";1;0;NA;"A";"black";"red";"magnit";8;0;0;1;0;0
"39213";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;59;464,439999999711;"A";1;0;NA;"A";"black";"red";"parity";6;0;1;0;0;0
"39217";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;60;671,354999999516;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;1;0
"39221";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;61;483,099999999395;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;1;0;0
"39225";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;62;588,169999999925;"L";1;0;NA;"L";"black";"blue";"parity";9;0;0;1;0;0
"39229";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;63;594,589999999618;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;0;1;0
"39233";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;64;546,485000000801;"L";1;0;NA;"L";"black";"blue";"magnit";4;0;1;0;1;0
"39237";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;65;631,915000000037;"A";1;0;NA;"A";"black";"blue";"magnit";6;0;0;1;0;0
"39241";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;66;523,64499999932;"A";1;1;NA;"L";"black";"red";"parity";9;0;1;1;1;0
"39245";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;67;453,894999999786;"A";1;0;NA;"A";"black";"red";"magnit";8;0;1;1;0;1
"39249";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;68;468,705000000307;"A";1;0;NA;"A";"black";"red";"parity";4;0;1;0;0;0
"39253";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;69;489,604999999749;"L";1;0;NA;"L";"black";"red";"magnit";1;0;1;1;0;0
"39257";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;70;550,125000000698;"A";1;0;NA;"A";"black";"red";"parity";4;0;1;1;0;0
"39261";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;71;568,680000000168;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;1;0;1;0
"39265";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;72;519,40000000014;"A";1;0;NA;"A";"black";"red";"magnit";9;0;0;0;1;0
"39269";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;73;514,285000000149;"L";1;0;NA;"L";"black";"red";"magnit";3;0;0;1;0;0
"39273";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;74;528,294999999925;"A";1;0;NA;"A";"black";"blue";"magnit";8;0;0;1;1;0
"39277";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;75;483,950000000652;"L";1;0;NA;"L";"black";"red";"parity";1;0;1;1;1;0
"39281";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;76;634,180000000168;"L";1;0;NA;"L";"black";"blue";"parity";3;0;0;0;1;0
"39285";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;77;554,339999999618;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;1;0;0;0
"39289";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;78;1083,62500000023;"A";1;0;NA;"A";"black";"red";"parity";8;0;1;1;1;0
"39293";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;79;567,260000000708;"A";1;0;NA;"A";"black";"blue";"magnit";9;0;1;0;1;0
"39297";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;80;933,135000000242;"L";1;0;NA;"L";"black";"red";"magnit";1;0;0;1;1;0
"39301";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;81;573,499999999534;"A";1;0;NA;"A";"black";"blue";"parity";4;0;1;1;1;0
"39305";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;82;787,414999999804;"L";1;0;NA;"L";"black";"red";"parity";3;0;0;1;1;0
"39309";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;83;588,655000000494;"A";1;0;NA;"A";"black";"blue";"parity";6;0;0;1;1;0
"39313";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;84;413,520000000019;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;1;1;0;0
"39317";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;85;507,734999999171;"A";1;0;NA;"A";"black";"red";"magnit";7;0;0;1;1;0
"39321";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;86;451,619999999879;"L";1;0;NA;"L";"black";"red";"magnit";3;0;0;1;0;0
"39325";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;87;503,995000000112;"A";1;0;NA;"A";"black";"blue";"magnit";7;0;0;1;1;0
"39329";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;88;487,755000000121;"L";1;1;NA;"A";"black";"red";"parity";2;0;1;0;1;0
"39333";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;89;577,895000000251;"L";1;0;NA;"L";"black";"red";"parity";7;0;0;1;0;1
"39337";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;90;756,419999999693;"A";1;0;NA;"A";"black";"red";"parity";4;0;0;1;0;0
"39341";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;91;439,655000000261;"L";1;0;NA;"L";"black";"red";"magnit";2;0;1;1;0;0
"39345";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;92;507,644999999786;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;0;0;1;0
"39349";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;93;603,040000000037;"L";1;0;NA;"L";"black";"blue";"parity";7;0;1;0;0;0
"39353";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;94;505,729999999981;"A";1;0;NA;"A";"black";"blue";"parity";8;0;0;1;0;0
"39357";"5ec11a7ecc3cd20111f07681";"BRAC2_horiAL_1st300";3;95;418,494999999879;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;1;1;0;0
"39435";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;0;797,000000020489;"A";1;1;NA;"L";"black";"blue";"magnit";7;0;99;99;99;99
"39439";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;1;824,000000022352;"A";1;0;NA;"A";"black";"blue";"parity";3;0;1;1;0;1
"39443";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;2;798,000000067987;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;1;1;0;0
"39447";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;3;787,999999942258;"A";1;1;NA;"L";"black";"red";"magnit";9;0;0;0;1;0
"39451";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;4;1079,00000002701;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;0;1;1;1
"39455";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;5;797,999999951571;"A";1;1;NA;"L";"black";"red";"magnit";6;0;0;1;1;0
"39459";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;6;837,000000057742;"L";1;0;NA;"L";"black";"red";"parity";2;0;1;0;0;1
"39463";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;7;1429,99999993481;"A";1;0;NA;"A";"black";"red";"magnit";1;0;1;1;0;0
"39467";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;8;687,000000034459;"L";1;0;NA;"L";"black";"red";"parity";8;0;1;1;0;0
"39471";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;9;666,00000008475;"A";1;0;NA;"A";"black";"blue";"parity";9;0;0;1;1;0
"39475";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;10;711,000000010245;"L";1;0;NA;"L";"black";"blue";"parity";2;0;0;1;0;0
"39479";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;11;858,000000007451;"A";1;1;NA;"L";"black";"red";"magnit";6;0;1;0;1;0
"39483";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;12;908,999999985099;"A";1;0;NA;"A";"black";"red";"parity";9;0;1;1;0;1
"39487";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;13;1178,00000007264;"L";1;0;NA;"L";"black";"red";"parity";2;0;0;1;0;0
"39491";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;14;1605,99999991246;"A";1;1;NA;"L";"black";"red";"magnit";8;0;1;0;0;0
"39495";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;15;2084,00000003166;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;0;0;1
"39499";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;16;1260,00000000931;"A";1;1;NA;"L";"black";"blue";"parity";4;0;1;0;1;0
"39503";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;17;878,000000026077;"L";1;0;NA;"L";"black";"red";"parity";2;0;0;0;1;1
"39507";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;18;2021,99999999721;"A";1;0;NA;"A";"black";"red";"magnit";1;0;1;1;0;0
"39511";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;19;962,999999988824;"A";1;0;NA;"A";"black";"red";"parity";3;0;1;0;0;0
"39515";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;20;1714,00000003632;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;1;0;1;0
"39519";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;21;731,999999959953;"L";1;0;NA;"L";"black";"red";"parity";6;0;1;1;1;0
"39523";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;22;643,999999971129;"L";1;0;NA;"L";"black";"blue";"parity";8;0;0;0;1;0
"39527";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;23;1359,99999998603;"A";1;0;NA;"A";"black";"red";"magnit";3;0;1;1;1;0
"39531";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;24;523,999999975786;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;0;1;1;0
"39535";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;25;580,000000074506;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;1;0;0
"39539";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;26;881,000000052154;"A";1;1;NA;"L";"black";"red";"magnit";7;0;0;1;1;0
"39543";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;27;1349,99999997672;"L";1;0;NA;"L";"black";"blue";"parity";8;0;1;0;1;1
"39547";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;28;2007,00000009965;"A";1;0;NA;"A";"black";"blue";"parity";1;0;0;1;0;0
"39551";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;29;618,999999947846;"L";1;0;NA;"L";"black";"red";"parity";4;0;0;1;1;0
"39555";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;30;1469,00000004098;"L";1;1;NA;"A";"black";"blue";"magnit";2;0;1;1;1;0
"39559";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;31;1192,00000003912;"L";1;0;NA;"L";"black";"blue";"parity";6;0;1;1;0;1
"39563";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;32;890,999999945052;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;1;1;0;0
"39567";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;33;1010,00000000931;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;0;1;0;0
"39571";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;34;1279,00000009686;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;0;0;0;0
"39575";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;35;1283,00000005402;"A";1;0;NA;"A";"black";"red";"parity";1;0;1;1;1;0
"39579";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;36;869,000000064261;"A";1;0;NA;"A";"black";"red";"parity";3;0;0;0;0;0
"39583";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;37;640,00000001397;"L";1;0;NA;"L";"black";"blue";"parity";2;0;0;1;1;0
"39587";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;38;652,999999932945;"A";1;0;NA;"A";"black";"blue";"parity";3;0;0;1;0;0
"39591";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;39;1393,99999997113;"L";1;1;NA;"A";"black";"blue";"parity";7;0;0;0;0;0
"39595";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;40;1004,00000007357;"L";1;0;NA;"L";"black";"blue";"parity";8;0;0;1;0;1
"39599";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;41;1876,0000000475;"L";1;0;NA;"L";"black";"red";"magnit";6;0;1;0;1;0
"39603";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;42;876,000000047497;"A";1;1;NA;"L";"black";"blue";"parity";4;0;1;0;1;0
"39607";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;43;653,00000004936;"A";1;0;NA;"A";"black";"red";"parity";1;0;0;1;1;1
"39611";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;44;1356,99999995995;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;1;0;1;0
"39615";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;45;1059,00000000838;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;0;1;0;0
"39619";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;46;892,999999923632;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;0;1;0;0
"39623";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;47;1145,00000001863;"L";1;0;NA;"L";"black";"red";"parity";6;0;1;1;1;0
"39627";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;48;609,99999998603;"A";1;0;NA;"A";"black";"red";"magnit";3;0;1;1;0;0
"39631";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;49;1415,00000003725;"A";1;0;NA;"A";"black";"red";"parity";1;0;1;0;0;0
"39635";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;50;1016,99999999255;"L";1;1;NA;"A";"black";"red";"magnit";2;0;1;0;0;0
"39639";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;51;1211,99999994133;"A";1;0;NA;"A";"black";"red";"parity";7;0;1;0;0;1
"39643";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;52;1313,00000008196;"A";1;1;NA;"L";"black";"blue";"parity";4;0;0;1;1;0
"39647";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;53;785,000000032596;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;1;0;0;1
"39651";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;54;488,999999943189;"L";1;0;NA;"L";"black";"red";"parity";8;0;1;0;1;0
"39655";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;55;484,99999998603;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;1;1;1;0
"39659";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;56;520,000000018626;"L";1;0;NA;"L";"black";"red";"parity";6;0;1;1;1;0
"39663";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;57;650,000000023283;"A";1;0;NA;"A";"black";"red";"parity";9;0;0;1;0;0
"39667";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;58;597,999999998137;"A";1;0;NA;"A";"black";"blue";"parity";7;0;0;0;1;0
"39671";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;59;685,000000055879;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;1;1;0;0
"39675";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;60;579,000000027008;"A";1;0;NA;"A";"black";"red";"magnit";2;0;0;1;1;0
"39679";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;61;1006,00000005215;"L";1;1;NA;"A";"black";"red";"parity";9;0;1;0;0;0
"39683";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;62;1027,00000000186;"A";1;0;NA;"A";"black";"red";"magnit";2;0;1;0;0;1
"39687";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;63;834,999999962747;"A";1;0;NA;"A";"black";"red";"magnit";4;0;0;0;0;0
"39691";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;64;723,999999929219;"A";1;0;NA;"A";"black";"red";"magnit";1;0;0;0;0;0
"39695";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;65;636,000000056811;"L";1;0;NA;"L";"black";"red";"magnit";9;0;0;1;0;0
"39699";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;66;635,999999940395;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;0;1;1;0
"39703";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;67;1202,99999997951;"A";1;0;NA;"A";"black";"red";"magnit";3;0;0;0;1;0
"39707";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;68;1394,99999990221;"A";1;0;NA;"A";"black";"blue";"parity";9;0;1;0;1;0
"39711";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;69;1394,99999990221;"L";1;1;NA;"A";"black";"blue";"parity";1;0;0;0;0;0
"39715";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;70;1652,99999993294;"A";1;0;NA;"A";"black";"blue";"parity";7;0;0;0;0;1
"39719";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;71;1168,99999999441;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;1;1;0
"39723";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;72;888,00000003539;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;0;1;1;0
"39727";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;73;1084,99999996275;"L";1;0;NA;"L";"black";"blue";"magnit";6;0;0;1;0;0
"39731";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;74;1400,99999995437;"A";1;0;NA;"A";"black";"red";"parity";7;0;1;1;1;0
"39735";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;75;815,000000060536;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;1;1;1;0
"39739";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;76;555,999999982305;"A";1;1;NA;"L";"black";"red";"magnit";7;0;0;0;1;0
"39743";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;77;716,000000014901;"L";1;0;NA;"L";"black";"red";"parity";8;0;1;0;0;1
"39747";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;78;581,000000005588;"L";1;0;NA;"L";"black";"red";"parity";4;0;0;0;0;0
"39751";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;79;512,000000104308;"L";1;0;NA;"L";"black";"blue";"parity";6;0;0;0;1;0
"39755";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;80;854,999999981374;"A";1;1;NA;"L";"black";"red";"magnit";7;0;1;0;1;0
"39759";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;81;658,999999985099;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;0;0;1;1
"39763";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;82;694,999999948777;"A";1;0;NA;"A";"black";"red";"parity";3;0;1;1;1;0
"39767";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;83;731,000000028871;"A";1;0;NA;"A";"black";"blue";"parity";1;0;0;0;1;0
"39771";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;84;890,00000001397;"L";1;0;NA;"L";"black";"red";"magnit";8;0;1;1;1;0
"39775";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;85;846,000000019558;"A";1;0;NA;"A";"black";"red";"magnit";4;0;0;1;0;0
"39779";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;86;760,999999940395;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;0;1;1;0
"39783";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;87;1471,99999995064;"A";1;1;NA;"L";"black";"blue";"parity";2;0;1;0;0;0
"39787";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;88;915,999999968335;"L";1;0;NA;"L";"black";"blue";"parity";6;0;0;0;0;1
"39791";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;89;1167,00000001583;"A";1;0;NA;"A";"black";"blue";"parity";3;0;0;1;0;0
"39795";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;90;1476,9999999553;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;1;0;0;0
"39799";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;91;1363,00000001211;"L";1;1;NA;"A";"black";"red";"parity";7;0;1;0;1;0
"39803";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;92;2501;NA;NA;1;1;"A";"black";"blue";"magnit";2;0;1;0;1;1
"39807";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;93;1292,99999994691;"L";1;1;NA;"A";"black";"red";"magnit";4;0;0;0;1;1
"39811";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;94;1039,99999992084;"L";1;1;NA;"A";"black";"blue";"parity";9;0;1;0;1;1
"39815";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";0;95;1232,99999989104;"A";1;1;NA;"L";"black";"red";"parity";4;0;0;1;1;1
"39820";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;0;926,99999990873;"A";1;0;NA;"A";"black";"red";"magnit";1;300;99;99;99;99
"39824";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;1;913,999999989755;"L";1;1;NA;"A";"black";"blue";"parity";9;300;1;0;1;0
"39828";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;2;650,000000023283;"L";1;0;NA;"L";"black";"blue";"parity";2;300;0;1;0;1
"39832";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;3;498,999999952503;"A";1;0;NA;"A";"black";"blue";"magnit";1;300;1;1;0;0
"39836";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;4;823,999999905936;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;0;1;0;0
"39840";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;5;910,000000032596;"A";1;0;NA;"A";"black";"red";"parity";7;300;1;1;1;0
"39844";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;6;592,999999993481;"L";1;0;NA;"L";"black";"blue";"magnit";9;300;1;1;1;0
"39848";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;7;1104,99999998137;"L";1;0;NA;"L";"black";"red";"parity";2;300;1;0;1;0
"39852";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;8;518,000000040047;"A";1;0;NA;"A";"black";"red";"parity";7;300;0;1;0;0
"39856";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;9;445,999999996275;"L";1;0;NA;"L";"black";"blue";"parity";8;300;0;1;1;0
"39860";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;10;591,999999945983;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;1;1;0;0
"39864";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;11;473,999999929219;"L";1;1;NA;"A";"black";"red";"parity";9;300;1;0;1;0
"39868";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;12;1226,00000002421;"A";1;1;NA;"L";"black";"blue";"magnit";8;300;1;1;1;1
"39872";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;13;979,999999981374;"A";1;0;NA;"A";"black";"blue";"parity";3;300;1;1;0;1
"39876";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;14;589,999999967404;"L";1;0;NA;"L";"black";"blue";"parity";4;300;0;1;0;0
"39880";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;15;621,000000042841;"A";1;0;NA;"A";"black";"blue";"parity";3;300;0;1;0;0
"39884";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;16;1003,99999995716;"A";1;0;NA;"A";"black";"red";"magnit";4;300;1;0;1;0
"39888";"5cdd7d9f83e768001952c3d6";"BRAC2_vertLA_1st0";1;17;736,000000033528;"L";1;0;NA;"L";"black";"red";"magnit";6;300;0;1;0;0
