"";"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R"
"5090";"WI5";"BRAC1_horiAA_1st300";0;26;1086,76499998546;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0
"5094";"WI5";"BRAC1_horiAA_1st300";0;27;1638,45500000753;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;0;0
"5098";"WI5";"BRAC1_horiAA_1st300";0;28;1048,71000000276;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;1;1;0
"5102";"WI5";"BRAC1_horiAA_1st300";0;29;934,275000006892;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"5106";"WI5";"BRAC1_horiAA_1st300";0;30;1018,44499999424;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0
"5110";"WI5";"BRAC1_horiAA_1st300";0;31;1532,88499999326;"A";1;1;NA;"L";"blue";"black";"parity";2;300;1;0;0;0
"5114";"WI5";"BRAC1_horiAA_1st300";0;32;1784,19000000576;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;1
"5118";"WI5";"BRAC1_horiAA_1st300";0;33;1129,66500001494;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0
"5122";"WI5";"BRAC1_horiAA_1st300";0;34;1443,87000001734;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;0;0
"5126";"WI5";"BRAC1_horiAA_1st300";0;35;1004,98999998672;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"5130";"WI5";"BRAC1_horiAA_1st300";0;36;1481,80999999749;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;0;0;0
"5134";"WI5";"BRAC1_horiAA_1st300";0;37;1159,91000001668;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;0;1;0
"5138";"WI5";"BRAC1_horiAA_1st300";0;38;1016,38000001549;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;0;0;0
"5142";"WI5";"BRAC1_horiAA_1st300";0;39;1317,84999999218;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;0;0
"5146";"WI5";"BRAC1_horiAA_1st300";0;40;904,215000016848;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;0;0
"5150";"WI5";"BRAC1_horiAA_1st300";0;41;1321,95000001229;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0
"5154";"WI5";"BRAC1_horiAA_1st300";0;42;1135,89499998488;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;1;1;0
"5158";"WI5";"BRAC1_horiAA_1st300";0;43;1037,30500000529;"L";1;0;NA;"L";"blue";"black";"parity";4;300;1;1;1;0
"5162";"WI5";"BRAC1_horiAA_1st300";0;44;1014,69999999972;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;1;0;0;0
"5166";"WI5";"BRAC1_horiAA_1st300";0;45;2342,6750000217;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;1;0
"5170";"WI5";"BRAC1_horiAA_1st300";0;46;1260,43500000378;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;0;0
"5174";"WI5";"BRAC1_horiAA_1st300";0;47;1945,63000000198;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;1;1;0
"5178";"WI5";"BRAC1_horiAA_1st300";0;48;1431,76499998663;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;0;0
"5182";"WI5";"BRAC1_horiAA_1st300";0;49;941,270000010263;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;1;0
"5186";"WI5";"BRAC1_horiAA_1st300";0;50;1155,40000001783;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;1;1;0
"5190";"WI5";"BRAC1_horiAA_1st300";0;51;754,710000008345;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;0;0;0;0
"5194";"WI5";"BRAC1_horiAA_1st300";0;52;1541,66000001715;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;0;1;0
"5198";"WI5";"BRAC1_horiAA_1st300";0;53;655,80000000773;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;1;0;0
"5202";"WI5";"BRAC1_horiAA_1st300";0;54;1417,84499998903;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;0;0
"5206";"WI5";"BRAC1_horiAA_1st300";0;55;798,204999999143;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;0;0
"5210";"WI5";"BRAC1_horiAA_1st300";0;56;1093,5499999905;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;1;0
"5214";"WI5";"BRAC1_horiAA_1st300";0;57;808,380000002217;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;0;0;0
"5218";"WI5";"BRAC1_horiAA_1st300";0;58;660,13999999268;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;1;0
"5222";"WI5";"BRAC1_horiAA_1st300";0;59;1326,62499998696;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;1;0;0
"5226";"WI5";"BRAC1_horiAA_1st300";0;60;987,04499998712;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;1;0;0
"5230";"WI5";"BRAC1_horiAA_1st300";0;61;1531,59999998752;"A";1;1;NA;"L";"blue";"black";"parity";2;300;0;0;1;0
"5234";"WI5";"BRAC1_horiAA_1st300";0;62;1813,99500000407;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;1;0;1
"5238";"WI5";"BRAC1_horiAA_1st300";0;63;777,904999995371;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;1;1;0;0
"5242";"WI5";"BRAC1_horiAA_1st300";0;64;1450,19999999204;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;1;0
"5246";"WI5";"BRAC1_horiAA_1st300";0;65;729,209999990417;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;0;1;1;0
"5250";"WI5";"BRAC1_horiAA_1st300";0;66;1763,03000000189;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;1;0
"5254";"WI5";"BRAC1_horiAA_1st300";0;67;931,475000019418;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;0;0;0
"5258";"WI5";"BRAC1_horiAA_1st300";0;68;1460,65999998245;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0
"5262";"WI5";"BRAC1_horiAA_1st300";0;69;980,855000001611;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;1;1;0
"5266";"WI5";"BRAC1_horiAA_1st300";0;70;632,749999989755;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;1;1;0
"5270";"WI5";"BRAC1_horiAA_1st300";0;71;1865,56499998551;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;1;0;0
"5274";"WI5";"BRAC1_horiAA_1st300";0;72;1226,51000000769;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;0
"5278";"WI5";"BRAC1_horiAA_1st300";0;73;1531,61000000546;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;0;0
"5282";"WI5";"BRAC1_horiAA_1st300";0;74;684,074999997392;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;1;0;0
"5286";"WI5";"BRAC1_horiAA_1st300";0;75;719,209999981103;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;1;0;0
"5290";"WI5";"BRAC1_horiAA_1st300";0;76;1030,75000000536;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;0;1;0
"5294";"WI5";"BRAC1_horiAA_1st300";0;77;1689,72999998368;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;1;0
"5298";"WI5";"BRAC1_horiAA_1st300";0;78;1018,90999998432;"A";1;0;NA;"A";"blue";"black";"parity";3;300;0;0;0;0
"5302";"WI5";"BRAC1_horiAA_1st300";0;79;739,020000008168;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0
"5306";"WI5";"BRAC1_horiAA_1st300";0;80;1019,77499999339;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;0;0;0;0
"5310";"WI5";"BRAC1_horiAA_1st300";0;81;2042,4650000059;"A";1;0;NA;"A";"red";"black";"magnit";6;300;0;0;1;0
"5314";"WI5";"BRAC1_horiAA_1st300";0;82;1106,24500000267;"A";1;0;NA;"A";"red";"black";"parity";3;300;1;0;0;0
"5318";"WI5";"BRAC1_horiAA_1st300";0;83;717,490000010002;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;1;0;1;0
"5322";"WI5";"BRAC1_horiAA_1st300";0;84;1774,01999998256;"A";1;0;NA;"A";"red";"black";"magnit";8;300;0;0;1;0
"5326";"WI5";"BRAC1_horiAA_1st300";0;85;1433,02500000573;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;0;0
"5330";"WI5";"BRAC1_horiAA_1st300";0;86;1269,94500000728;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;0;0
"5334";"WI5";"BRAC1_horiAA_1st300";0;87;721,400000009453;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;0;1;0
"5338";"WI5";"BRAC1_horiAA_1st300";0;88;781,090000004042;"L";1;0;NA;"L";"red";"black";"parity";8;300;0;1;1;0
"5342";"WI5";"BRAC1_horiAA_1st300";0;89;938,400000013644;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;1;0;0
"5346";"WI5";"BRAC1_horiAA_1st300";0;90;1394,93500001845;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;1;1;0
"5350";"WI5";"BRAC1_horiAA_1st300";0;91;1030,44500001124;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"5354";"WI5";"BRAC1_horiAA_1st300";0;92;1481,46500001894;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;1;0
"5358";"WI5";"BRAC1_horiAA_1st300";0;93;1097,81500001554;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;0;1;0
"5362";"WI5";"BRAC1_horiAA_1st300";0;94;724,819999973988;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;1;0
"5366";"WI5";"BRAC1_horiAA_1st300";0;95;2502,69899999991;NA;NA;1;1;"L";"red";"black";"parity";6;300;1;0;0;0
"5371";"WI5";"BRAC1_horiAA_1st300";1;0;938,339999993332;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;99;99;99;99
"5375";"WI5";"BRAC1_horiAA_1st300";1;1;1979,73000002094;"L";1;1;NA;"A";"blue";"black";"parity";9;0;1;1;0;0
"5379";"WI5";"BRAC1_horiAA_1st300";1;2;991,080000007059;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;1;0;1
"5383";"WI5";"BRAC1_horiAA_1st300";1;3;1383,38999997359;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;0;1;0
"5387";"WI5";"BRAC1_horiAA_1st300";1;4;1002,84999998985;"A";1;0;NA;"A";"blue";"black";"parity";1;0;0;1;1;0
"5391";"WI5";"BRAC1_horiAA_1st300";1;5;949,920000013663;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;1;0
"5395";"WI5";"BRAC1_horiAA_1st300";1;6;1311,50499999058;"L";1;1;NA;"A";"red";"black";"parity";3;0;0;1;0;0
"5399";"WI5";"BRAC1_horiAA_1st300";1;7;851,344999973662;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;0;0;1
"5403";"WI5";"BRAC1_horiAA_1st300";1;8;1845,18500001286;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;0;1;0
"5407";"WI5";"BRAC1_horiAA_1st300";1;9;1510,569999984;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;1;0
"5411";"WI5";"BRAC1_horiAA_1st300";1;10;969,624999997905;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;1;0;0
"5415";"WI5";"BRAC1_horiAA_1st300";1;11;1240,3049999848;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"5419";"WI5";"BRAC1_horiAA_1st300";1;12;933,644999982789;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;0;0
"5423";"WI5";"BRAC1_horiAA_1st300";1;13;1083,19000000483;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;0;0;0
"5427";"WI5";"BRAC1_horiAA_1st300";1;14;1838,99499999825;"L";1;0;NA;"L";"blue";"black";"parity";4;0;0;1;0;0
"5431";"WI5";"BRAC1_horiAA_1st300";1;15;836,615000007441;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;0;0;0
"5435";"WI5";"BRAC1_horiAA_1st300";1;16;692,699999985052;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0
"5439";"WI5";"BRAC1_horiAA_1st300";1;17;1044,95000001043;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;1;1;0
"5443";"WI5";"BRAC1_horiAA_1st300";1;18;795,589999994263;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;0;0
"5447";"WI5";"BRAC1_horiAA_1st300";1;19;839,96000001207;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;1;0;0
"5451";"WI5";"BRAC1_horiAA_1st300";1;20;1018,03500001552;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;1;0;0
"5455";"WI5";"BRAC1_horiAA_1st300";1;21;709,28000001004;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;1;0;0
"5459";"WI5";"BRAC1_horiAA_1st300";1;22;999,320000002626;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;1;0;0
"5463";"WI5";"BRAC1_horiAA_1st300";1;23;809,165000013309;"A";1;0;NA;"A";"red";"black";"magnit";6;0;0;1;0;0
"5467";"WI5";"BRAC1_horiAA_1st300";1;24;828,850000019884;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;1;0;0
"5471";"WI5";"BRAC1_horiAA_1st300";1;25;927,985000016633;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;1;1;0
"5475";"WI5";"BRAC1_horiAA_1st300";1;26;674,430000013672;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;1;0
"5479";"WI5";"BRAC1_horiAA_1st300";1;27;2136,02999999421;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;1;0;0
"5483";"WI5";"BRAC1_horiAA_1st300";1;28;2085,46999999089;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;0;0;0
"5487";"WI5";"BRAC1_horiAA_1st300";1;29;920,664999983273;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;1;0;1;0
"5491";"WI5";"BRAC1_horiAA_1st300";1;30;2195,84500000929;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;0;1;0
"5495";"WI5";"BRAC1_horiAA_1st300";1;31;1261,84999998077;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;1;0;0
"5499";"WI5";"BRAC1_horiAA_1st300";1;32;717,395000014221;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;1;1;0
"5503";"WI5";"BRAC1_horiAA_1st300";1;33;688,109999988228;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;1;0;0
"5507";"WI5";"BRAC1_horiAA_1st300";1;34;1333,81999999983;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;0;0;0
"5511";"WI5";"BRAC1_horiAA_1st300";1;35;1306,17500000517;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;0;1;0
"5515";"WI5";"BRAC1_horiAA_1st300";1;36;690,819999988889;"A";1;0;NA;"A";"red";"black";"parity";7;0;0;0;0;0
"5519";"WI5";"BRAC1_horiAA_1st300";1;37;651,435000007041;"L";1;0;NA;"L";"blue";"black";"parity";2;0;0;1;1;0
"5523";"WI5";"BRAC1_horiAA_1st300";1;38;724,205000005895;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;1;0
"5527";"WI5";"BRAC1_horiAA_1st300";1;39;704,729999997653;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;1;1;0
"5531";"WI5";"BRAC1_horiAA_1st300";1;40;698,220000020228;"L";1;0;NA;"L";"blue";"black";"magnit";2;0;0;1;0;0
"5535";"WI5";"BRAC1_horiAA_1st300";1;41;916,565000021365;"L";1;0;NA;"L";"blue";"black";"parity";6;0;1;0;0;0
"5539";"WI5";"BRAC1_horiAA_1st300";1;42;1543,89999998966;"L";1;0;NA;"L";"blue";"black";"parity";4;0;0;0;0;0
"5543";"WI5";"BRAC1_horiAA_1st300";1;43;563,59999999404;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0
"5547";"WI5";"BRAC1_horiAA_1st300";1;44;1138,65499998792;"A";1;0;NA;"A";"red";"black";"parity";3;0;0;0;0;0
"5551";"WI5";"BRAC1_horiAA_1st300";1;45;738,890000007814;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;1;1;0
"5555";"WI5";"BRAC1_horiAA_1st300";1;46;973,939999996219;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;1;0;0
"5559";"WI5";"BRAC1_horiAA_1st300";1;47;551,995000016177;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;1;1;0
"5563";"WI5";"BRAC1_horiAA_1st300";1;48;950,530000001891;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;0;1;0
"5567";"WI5";"BRAC1_horiAA_1st300";1;49;786,724999983562;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;1;1;0;0
"5571";"WI5";"BRAC1_horiAA_1st300";1;50;590,159999992466;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;0;0;0;0
"5575";"WI5";"BRAC1_horiAA_1st300";1;51;760,279999987688;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;0;0;0
"5579";"WI5";"BRAC1_horiAA_1st300";1;52;617,319999990286;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;0;0
"5583";"WI5";"BRAC1_horiAA_1st300";1;53;711,230000015348;"L";1;0;NA;"L";"red";"black";"magnit";3;0;0;1;1;0
"5587";"WI5";"BRAC1_horiAA_1st300";1;54;1512,02000002377;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;1;0;0
"5591";"WI5";"BRAC1_horiAA_1st300";1;55;1428,97000000812;"L";1;1;NA;"A";"red";"black";"magnit";6;0;1;0;0;0
"5595";"WI5";"BRAC1_horiAA_1st300";1;56;1713,73499999754;"A";1;0;NA;"A";"red";"black";"magnit";9;0;0;0;0;1
"5599";"WI5";"BRAC1_horiAA_1st300";1;57;1146,60999999614;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;0;0;0
"5603";"WI5";"BRAC1_horiAA_1st300";1;58;874,320000002626;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;0;1;0
"5607";"WI5";"BRAC1_horiAA_1st300";1;59;901,119999994989;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;1;1;0
"5611";"WI5";"BRAC1_horiAA_1st300";1;60;1413,72500002035;"A";1;0;NA;"A";"red";"black";"parity";9;0;1;1;0;0
"5615";"WI5";"BRAC1_horiAA_1st300";1;61;1117,05000000075;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0
"5619";"WI5";"BRAC1_horiAA_1st300";1;62;884,479999978794;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;1;0
"5623";"WI5";"BRAC1_horiAA_1st300";1;63;1568,0149999971;"A";1;0;NA;"A";"red";"black";"magnit";7;0;0;0;1;0
"5627";"WI5";"BRAC1_horiAA_1st300";1;64;872,604999982286;"L";1;0;NA;"L";"red";"black";"magnit";1;0;0;1;0;0
"5631";"WI5";"BRAC1_horiAA_1st300";1;65;835,794999991776;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;0;0;0
"5635";"WI5";"BRAC1_horiAA_1st300";1;66;776,594999973895;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;1;0
"5639";"WI5";"BRAC1_horiAA_1st300";1;67;1189,71000000602;"L";1;0;NA;"L";"blue";"black";"parity";2;0;1;1;0;0
"5643";"WI5";"BRAC1_horiAA_1st300";1;68;889,334999985294;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;1;0;0;0
"5647";"WI5";"BRAC1_horiAA_1st300";1;69;1008,26500001131;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;1;0
"5651";"WI5";"BRAC1_horiAA_1st300";1;70;920,699999987846;"A";1;0;NA;"A";"blue";"black";"parity";3;0;1;1;1;0
"5655";"WI5";"BRAC1_horiAA_1st300";1;71;644,51499999268;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;1;0;0
"5659";"WI5";"BRAC1_horiAA_1st300";1;72;1116,51000002166;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;0;0;0
"5663";"WI5";"BRAC1_horiAA_1st300";1;73;595,679999998538;"A";1;0;NA;"A";"red";"black";"magnit";6;0;1;1;1;0
"5667";"WI5";"BRAC1_horiAA_1st300";1;74;1042,26999997627;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;0;1;0
"5671";"WI5";"BRAC1_horiAA_1st300";1;75;1249,00499999058;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;1;0;0
"5675";"WI5";"BRAC1_horiAA_1st300";1;76;727,574999997159;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;1;0;0;0
"5679";"WI5";"BRAC1_horiAA_1st300";1;77;765,829999989364;"L";1;0;NA;"L";"blue";"black";"parity";8;0;1;0;0;0
"5683";"WI5";"BRAC1_horiAA_1st300";1;78;905,305000022054;"L";1;0;NA;"L";"red";"black";"magnit";1;0;1;0;1;0
"5687";"WI5";"BRAC1_horiAA_1st300";1;79;1311,87999999383;"L";1;0;NA;"L";"red";"black";"magnit";2;0;0;0;0;0
"5691";"WI5";"BRAC1_horiAA_1st300";1;80;1082,94500000193;"A";1;1;NA;"L";"red";"black";"parity";6;0;1;0;0;0
"5695";"WI5";"BRAC1_horiAA_1st300";1;81;2502,84500000009;NA;NA;1;1;"A";"blue";"black";"parity";1;0;0;1;1;1
"5699";"WI5";"BRAC1_horiAA_1st300";1;82;635,524999990594;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;1;1
"5703";"WI5";"BRAC1_horiAA_1st300";1;83;795,964999997523;"A";1;0;NA;"A";"blue";"black";"parity";7;0;1;0;1;0
"5707";"WI5";"BRAC1_horiAA_1st300";1;84;1593,22999999858;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;0;0
"5711";"WI5";"BRAC1_horiAA_1st300";1;85;776,299999997718;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;0;0
"5715";"WI5";"BRAC1_horiAA_1st300";1;86;1084,2699999921;"A";1;0;NA;"A";"blue";"black";"parity";9;0;1;1;0;0
"5719";"WI5";"BRAC1_horiAA_1st300";1;87;774,715000006836;"A";1;0;NA;"A";"red";"black";"parity";1;0;0;0;1;0
"5723";"WI5";"BRAC1_horiAA_1st300";1;88;1174,34999998659;"L";1;0;NA;"L";"blue";"black";"parity";8;0;0;1;1;0
"5727";"WI5";"BRAC1_horiAA_1st300";1;89;644,054999982473;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0
"5731";"WI5";"BRAC1_horiAA_1st300";1;90;758,769999985816;"A";1;0;NA;"A";"red";"black";"magnit";7;0;1;0;0;0
"5735";"WI5";"BRAC1_horiAA_1st300";1;91;859,914999979082;"L";1;0;NA;"L";"red";"black";"parity";4;0;1;1;0;0
"5739";"WI5";"BRAC1_horiAA_1st300";1;92;771,674999996321;"L";1;0;NA;"L";"red";"black";"magnit";3;0;1;0;0;0
"5743";"WI5";"BRAC1_horiAA_1st300";1;93;1527,97999998438;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;1;0
"5747";"WI5";"BRAC1_horiAA_1st300";1;94;1022,44999998948;"L";1;0;NA;"L";"red";"black";"parity";2;0;1;0;1;0
"5751";"WI5";"BRAC1_horiAA_1st300";1;95;579,194999998435;"L";1;0;NA;"L";"blue";"black";"magnit";1;0;1;0;1;0
"5756";"WI5";"BRAC1_horiAA_1st300";2;0;1251,87999999616;"L";1;0;NA;"L";"blue";"black";"parity";4;300;99;99;99;99
"5760";"WI5";"BRAC1_horiAA_1st300";2;1;696,570000000065;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;1;0;0
"5764";"WI5";"BRAC1_horiAA_1st300";2;2;792,965000000549;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;0;0
"5768";"WI5";"BRAC1_horiAA_1st300";2;3;1075,46500000171;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;0;1;0
"5772";"WI5";"BRAC1_horiAA_1st300";2;4;704,429999983404;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;0;0;0
"5776";"WI5";"BRAC1_horiAA_1st300";2;5;654,730000009295;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0
"5780";"WI5";"BRAC1_horiAA_1st300";2;6;1354,1200000036;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;1;0
"5784";"WI5";"BRAC1_horiAA_1st300";2;7;1625,67999999737;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0
"5788";"WI5";"BRAC1_horiAA_1st300";2;8;1037,63500001514;"A";1;0;NA;"A";"red";"black";"parity";7;300;1;0;1;0
"5792";"WI5";"BRAC1_horiAA_1st300";2;9;665,900000021793;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;0;1;0
"5796";"WI5";"BRAC1_horiAA_1st300";2;10;1001,62500000442;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;1;0
"5800";"WI5";"BRAC1_horiAA_1st300";2;11;891,600000002654;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;0;0;0
"5804";"WI5";"BRAC1_horiAA_1st300";2;12;704,645000019809;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;0;0;0
"5808";"WI5";"BRAC1_horiAA_1st300";2;13;702,925000019604;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;0;1;0
"5812";"WI5";"BRAC1_horiAA_1st300";2;14;1027,99499998218;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;1;0
"5816";"WI5";"BRAC1_horiAA_1st300";2;15;1034,92999999435;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;1;0
"5820";"WI5";"BRAC1_horiAA_1st300";2;16;851,260000024922;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;1;0;0
"5824";"WI5";"BRAC1_horiAA_1st300";2;17;718,619999999646;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;1;1;0;0
"5828";"WI5";"BRAC1_horiAA_1st300";2;18;751,79000000935;"A";1;1;NA;"L";"red";"black";"parity";4;300;1;1;1;0
"5832";"WI5";"BRAC1_horiAA_1st300";2;19;1700,42000000831;"L";1;0;NA;"L";"blue";"black";"parity";8;300;0;0;1;1
"5836";"WI5";"BRAC1_horiAA_1st300";2;20;929,339999973308;"L";1;0;NA;"L";"blue";"black";"parity";2;300;0;0;0;0
"5840";"WI5";"BRAC1_horiAA_1st300";2;21;855,939999979455;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;0;1;0
"5844";"WI5";"BRAC1_horiAA_1st300";2;22;1082,80999999261;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;0;0
"5848";"WI5";"BRAC1_horiAA_1st300";2;23;1129,11500001792;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;0;1;0
"5852";"WI5";"BRAC1_horiAA_1st300";2;24;1269,67999999761;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;0;1;0
