"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"MH1";"BRAC2_horiAL_1st300";3;89;901;"L";1;0;NA;"L";"black";"red";"parity";7;0;"MacOs";"Safari";"1440x837";0;1;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;90;685;"A";1;0;NA;"A";"black";"red";"parity";4;0;"MacOs";"Safari";"1440x837";0;1;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;91;1813;"L";1;0;NA;"L";"black";"red";"magnit";2;0;"MacOs";"Safari";"1440x837";1;1;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;92;1102;"L";1;0;NA;"L";"black";"blue";"magnit";1;0;"MacOs";"Safari";"1440x837";0;0;1;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;93;1016;"L";1;0;NA;"L";"black";"blue";"parity";7;0;"MacOs";"Safari";"1440x837";1;0;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;94;593;"A";1;0;NA;"A";"black";"blue";"parity";8;0;"MacOs";"Safari";"1440x837";0;1;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"MH1";"BRAC2_horiAL_1st300";3;95;583;"L";1;0;NA;"L";"black";"blue";"magnit";2;0;"MacOs";"Safari";"1440x837";1;1;0;0;"19";"female";"Some knowledge as amateur";"High school diploma";"right-handed";"German/Russian (bilingual childhood)";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;0;1236,4950000192;"L";1;0;NA;"L";"black";"red";"magnit";9;300;"Windows";"Chrome";"1536x711";99;99;99;99;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;1;1137,2899999842;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;2;627,51500000013;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;3;499,274999980116;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;4;1053,93999998341;"L";1;0;NA;"L";"black";"blue";"magnit";9;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;5;859,579999989364;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;6;708,299999998417;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;7;770,445000001928;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;8;896,240000001853;"L";1;0;NA;"L";"black";"blue";"parity";8;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;9;1171,2150000094;"A";1;0;NA;"A";"black";"red";"parity";9;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;10;575,885000027483;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;11;1083,81999999983;"A";1;0;NA;"A";"black";"red";"magnit";1;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;12;744,020000012824;"L";1;0;NA;"L";"black";"blue";"magnit";6;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;13;432,970000023488;"A";1;1;NA;"L";"black";"red";"parity";2;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;14;973,440000001574;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1536x711";0;1;0;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;15;1185,18500000937;"L";1;0;NA;"L";"black";"red";"magnit";6;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;16;1279,95500000543;"A";1;0;NA;"A";"black";"red";"magnit";1;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;17;580,140000005485;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows";"Chrome";"1536x711";1;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;18;669,699999998556;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1536x711";0;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;19;703,799999988405;"L";1;0;NA;"L";"black";"blue";"parity";8;300;"Windows";"Chrome";"1536x711";0;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;20;1086,25500000198;"L";1;1;NA;"A";"black";"red";"magnit";4;300;"Windows";"Chrome";"1536x711";1;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;21;1009,72000000183;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1536x711";0;0;1;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;22;838,350000005448;"L";1;1;NA;"A";"black";"blue";"parity";9;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;23;1134,92000001133;"L";1;0;NA;"L";"black";"red";"magnit";7;300;"Windows";"Chrome";"1536x711";1;1;1;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;24;1091,38500000699;"A";1;0;NA;"A";"black";"blue";"parity";9;300;"Windows";"Chrome";"1536x711";1;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;25;587,534999998752;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;26;927,724999986822;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;27;1196,12500001676;"A";1;1;NA;"L";"black";"red";"parity";6;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;28;818,800000008196;"L";1;1;NA;"A";"black";"red";"parity";7;300;"Windows";"Chrome";"1536x711";0;1;0;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;29;702,95000000624;"A";1;0;NA;"A";"black";"red";"parity";3;300;"Windows";"Chrome";"1536x711";0;0;0;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;30;577,220000006491;"A";1;0;NA;"A";"black";"red";"magnit";2;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;31;1106,70000000391;"L";1;0;NA;"L";"black";"blue";"magnit";9;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;32;577,209999988554;"L";1;0;NA;"L";"black";"blue";"parity";6;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;33;523,060000006808;"A";1;0;NA;"A";"black";"blue";"magnit";4;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;34;477,735000022221;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"Windows";"Chrome";"1536x711";0;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;35;1189,24999999581;"L";1;0;NA;"L";"black";"red";"parity";4;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;36;1381,91000002553;"L";1;0;NA;"L";"black";"blue";"magnit";8;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;37;1093,20000000298;"A";1;0;NA;"A";"black";"blue";"magnit";1;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;38;1190,76500000665;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;39;1207,39500000491;"L";1;0;NA;"L";"black";"blue";"parity";4;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;40;1179,63500000769;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;41;1642,66499999212;"L";1;0;NA;"L";"black";"red";"parity";8;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;42;1192,13499999023;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;43;1579,80500001577;"A";1;0;NA;"A";"black";"blue";"magnit";3;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;44;849,950000003446;"A";1;0;NA;"A";"black";"blue";"parity";7;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;45;992,584999999963;"L";1;0;NA;"L";"black";"red";"magnit";8;300;"Windows";"Chrome";"1536x711";1;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;46;1058,96499997471;"A";1;0;NA;"A";"black";"red";"parity";1;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;47;728,904999996303;"A";1;0;NA;"A";"black";"red";"parity";7;300;"Windows";"Chrome";"1536x711";0;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;48;804,149999981746;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1536x711";0;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;49;1501,12000000081;"A";1;0;NA;"A";"black";"red";"magnit";3;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;50;1322,64499997837;"L";1;0;NA;"L";"black";"red";"parity";6;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;51;1155,24500000174;"L";1;0;NA;"L";"black";"red";"magnit";8;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;52;1120,59999999474;"L";1;0;NA;"L";"black";"blue";"parity";2;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;53;2009,77000000421;"L";1;0;NA;"L";"black";"red";"magnit";6;300;"Windows";"Chrome";"1536x711";1;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;54;1388,56000002124;"A";1;0;NA;"A";"black";"blue";"parity";1;300;"Windows";"Chrome";"1536x711";1;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;55;2254,70999997924;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;56;1629,57499999902;"A";1;0;NA;"A";"black";"red";"magnit";4;300;"Windows";"Chrome";"1536x711";0;0;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;57;1504,41999998293;"A";1;1;NA;"L";"black";"red";"parity";6;300;"Windows";"Chrome";"1536x711";1;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;58;540,24999999092;"A";1;0;NA;"A";"black";"blue";"parity";3;300;"Windows";"Chrome";"1536x711";0;1;1;1;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;59;1079,51000001049;"L";1;0;NA;"L";"black";"red";"parity";2;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;60;1267,46999999159;"L";1;0;NA;"L";"black";"red";"magnit";6;300;"Windows";"Chrome";"1536x711";1;0;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;61;1590,59000000707;"A";1;0;NA;"A";"black";"blue";"magnit";2;300;"Windows";"Chrome";"1536x711";0;1;1;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
"QN2";"BRAC2_vertLA_1st300";0;62;1074,87499999115;"A";1;1;NA;"L";"black";"blue";"magnit";6;300;"Windows";"Chrome";"1536x711";0;1;0;0;"20";"I'd rather not say";"I've studied at least one of these disciplines (school or university)";"High school diploma";"right-handed";"German";"Germany"
