"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"Participant.OS";"Participant.Browser";"ppViewportSize";"task_R";"ANSWER_R";"framecolor_R";"error_R"
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;24;949,994999915361;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;25;775,595000013709;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;26;826,734999893233;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;27;717,919999966398;"L";1;0;NA;"L";"black";"red";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;28;880,825000116602;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;29;1131,15000003017;"A";1;1;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;30;817,879999987781;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;1
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;31;849,434999981895;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;32;683,150000171736;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;33;570,495000109076;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;34;645,530000096187;"A";1;0;NA;"A";"black";"red";"parity";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;35;629,990000044927;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;36;944,425000110641;"L";1;0;NA;"L";"black";"blue";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;37;867,255000164732;"L";1;1;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;38;527,774999849498;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;1
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;39;766,469999914989;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;40;576,654999982566;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;41;862,225000048056;"L";1;0;NA;"L";"black";"red";"parity";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;42;960,08999994956;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;43;949,745000107214;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;44;929,420000175014;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;45;651,049999985844;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;46;1465,96999978647;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;47;644,919999875128;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;48;608,74000005424;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;49;569,914999883622;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;50;905,479999957606;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;51;680,984999984503;"L";1;1;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;52;593,950000125915;"A";1;0;NA;"A";"black";"red";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;1
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;53;1173,94000012428;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;54;656,195000046864;"L";1;0;NA;"L";"black";"blue";"parity";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;55;479,790000012144;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;56;526,354999979958;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;57;507,549999980256;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;58;560,219999868423;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;59;760,275000007823;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;60;465,085000032559;"L";1;0;NA;"L";"black";"red";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;61;584,610000019893;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;62;554,715000092983;"L";1;0;NA;"L";"black";"blue";"magnit";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;63;473,565000109375;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;64;779,025000054389;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;65;564,030000008643;"A";1;0;NA;"A";"black";"red";"parity";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;66;597,774999914691;"A";1;0;NA;"A";"black";"blue";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;67;568,66000010632;"A";1;0;NA;"A";"black";"blue";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;68;512,480000033975;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;69;675,904999952763;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;70;626,084999879822;"L";1;0;NA;"L";"black";"red";"parity";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;71;555,219999980181;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;72;450,554999988526;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;73;522,629999788478;"L";1;0;NA;"L";"black";"blue";"magnit";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;74;763,259999919683;"L";1;0;NA;"L";"black";"blue";"parity";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;75;414,990000193939;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;76;525,780000025406;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;77;920,094999950379;"A";1;0;NA;"A";"black";"red";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;78;517,475000116974;"L";1;0;NA;"L";"black";"blue";"parity";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;79;560,229999944568;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;80;686,035000020638;"L";1;0;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;81;424,120000097901;"A";1;0;NA;"A";"black";"red";"magnit";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;82;490,074999863282;"A";1;0;NA;"A";"black";"red";"magnit";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;83;725,325000006706;"A";1;0;NA;"A";"black";"blue";"parity";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;84;636,150000151247;"A";1;0;NA;"A";"black";"blue";"parity";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;85;1302,31499997899;"A";1;0;NA;"A";"black";"blue";"magnit";9;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;86;778,884999919683;"A";1;0;NA;"A";"black";"red";"magnit";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;87;1031,63000009954;"L";1;0;NA;"L";"black";"red";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;88;524,565000087023;"A";1;0;NA;"A";"black";"blue";"parity";8;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;89;644,184999866411;"L";1;0;NA;"L";"black";"blue";"magnit";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;90;720,195000059903;"A";1;0;NA;"A";"black";"blue";"parity";6;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;91;568,625000072643;"L";1;0;NA;"L";"black";"red";"magnit";2;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;1;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;92;702,330000000075;"A";1;0;NA;"A";"black";"red";"parity";4;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";1;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;93;553,409999934956;"L";1;0;NA;"L";"black";"red";"parity";1;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;1;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;94;725,425000069663;"L";1;0;NA;"L";"black";"red";"parity";7;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;0;0
"5ed66b4716a53408d5cc7448";"BRAC2_vertAL_1st0";3;95;461,399999912828;"A";1;1;NA;"L";"black";"blue";"parity";3;300;"Windows 10";"Chrome 83.0.4103.61";"1366x657";0;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;0;1331,61500003189;"L";1;0;NA;"L";"black";"red";"magnit";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";99;99;99;99
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;1;727,215000020806;"L";1;0;NA;"L";"black";"red";"magnit";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;2;1741,67000001762;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;3;1119,18499995954;"A";1;0;NA;"A";"black";"red";"magnit";3;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;4;1098,08999998495;"L";1;0;NA;"L";"black";"red";"magnit";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;5;853,999999992084;"A";1;0;NA;"A";"black";"red";"magnit";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;6;529,770000022836;"L";1;1;NA;"A";"black";"red";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;7;1908,67500001332;"A";1;0;NA;"A";"black";"blue";"magnit";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;8;1391,11000002595;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;9;758,604999980889;"L";1;0;NA;"L";"black";"red";"magnit";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;10;647,694999992382;"L";1;0;NA;"L";"black";"red";"magnit";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;11;597,474999958649;"L";1;0;NA;"L";"black";"blue";"magnit";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;12;589,204999967478;"L";1;0;NA;"L";"black";"blue";"magnit";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;13;1300,34000001615;"A";1;1;NA;"L";"black";"blue";"parity";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;14;789,720000000671;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;1;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;15;703,344999987166;"A";1;0;NA;"A";"black";"red";"magnit";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;16;1427,68500000238;"L";1;1;NA;"A";"black";"red";"parity";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;17;1733,99500001688;"L";1;0;NA;"L";"black";"red";"magnit";6;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;18;2167,51499997918;"A";1;0;NA;"A";"black";"red";"magnit";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;19;1447,00000004377;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;20;1556,84500001371;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;21;1324,77000000654;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;22;1087,64500002144;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;23;971,765000023879;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;24;2500,34999999998;NA;NA;1;1;"A";"black";"blue";"parity";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;25;1828,09000002453;"L";1;0;NA;"L";"black";"red";"parity";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;1;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;26;1131,1299999943;"A";1;0;NA;"A";"black";"red";"parity";3;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;27;1653,14000000944;"L";1;0;NA;"L";"black";"red";"magnit";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;28;954,699999943841;"L";1;0;NA;"L";"black";"red";"magnit";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;29;1171,6749999905;"L";1;0;NA;"L";"black";"red";"magnit";6;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;30;1248,59999999171;"A";1;0;NA;"A";"black";"red";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;31;549,435000051744;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;32;943,079999997281;"A";1;0;NA;"A";"black";"blue";"magnit";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;33;832,410000031814;"L";1;1;NA;"A";"black";"red";"magnit";3;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;34;2500,35000000003;NA;NA;1;1;"L";"black";"blue";"parity";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;1;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;35;1099,205000035;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;36;718,844999966677;"A";1;0;NA;"A";"black";"blue";"magnit";3;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;37;1258,56500002556;"L";1;0;NA;"L";"black";"red";"magnit";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;38;1625,01999997767;"A";1;0;NA;"A";"black";"red";"parity";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;39;912,004999991041;"L";1;0;NA;"L";"black";"red";"magnit";6;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;40;1434,91999997059;"A";1;0;NA;"A";"black";"blue";"parity";3;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;41;977,340000041295;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;42;793,33499999484;"L";1;0;NA;"L";"black";"blue";"magnit";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;43;808,405000017956;"A";1;1;NA;"L";"black";"red";"parity";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;44;1055,89499999769;"L";1;0;NA;"L";"black";"blue";"parity";2;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;1;1
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;45;1130,90499996906;"A";1;0;NA;"A";"black";"blue";"magnit";1;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;46;2376,99999997858;"L";1;0;NA;"L";"black";"blue";"parity";6;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;47;843,705000006594;"L";1;0;NA;"L";"black";"blue";"parity";8;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;48;887,069999997038;"A";1;0;NA;"A";"black";"blue";"parity";7;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;1;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;49;941,545000008773;"A";1;0;NA;"A";"black";"blue";"parity";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";0;0;0;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;50;1317,21999996807;"A";1;0;NA;"A";"black";"red";"magnit";4;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;1;0
"5e7401e8a30c803808f1ce69";"BRAC2_horiLA_1st0";0;51;2088,08999997564;"A";1;0;NA;"A";"black";"red";"parity";9;0;"Mac OS 10.14.6";"Chrome 83.0.4103.61";"1680x971";1;0;0;0
