Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-ngg1;checkpoint-nubw;checkpoint-t5ey;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;parMap;oddMap;evenMap;firstFig;secondFig;cueFileName;stimFileName;magnMap;greatMap;lessMap;ANSWER;mappingsGuide;cue0FileName;breakMessage;;cuecolor;framecolor;orientation;stimulus;task;cocoa;blockN;trialN;__EMPTY
299;1589787188518;18/05/2020 07:33:08;1589787187859;2;18/05/2020 09:33:07;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;75;57;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;4;magnit;300;0.0;56.0;74
300;1589787189237;18/05/2020 07:33:09;1589787188480;2;18/05/2020 09:33:08;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;75;57;4;Screen 4;Zone4;response_keyboard_single;614;;L;1;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert4.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;4;magnit;300;0.0;56.0;74
301;1589787190565;18/05/2020 07:33:10;1589787189879;2;18/05/2020 09:33:09;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;76;58;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;6;parity;300;0.0;57.0;75
302;1589787190877;18/05/2020 07:33:10;1589787190178;2;18/05/2020 09:33:10;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;76;58;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;6;parity;300;0.0;57.0;75
303;1589787191159;18/05/2020 07:33:11;1589787190480;2;18/05/2020 09:33:10;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;76;58;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;6;parity;300;0.0;57.0;75
304;1589787191958;18/05/2020 07:33:11;1589787191276;2;18/05/2020 09:33:11;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;76;58;4;Screen 4;Zone4;response_keyboard_single;789;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori6.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;6;parity;300;0.0;57.0;75
305;1589787193459;18/05/2020 07:33:13;1589787192662;2;18/05/2020 09:33:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;77;59;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;3;parity;300;0.0;58.0;76
306;1589787193646;18/05/2020 07:33:13;1589787192962;2;18/05/2020 09:33:12;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;77;59;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;3;parity;300;0.0;58.0;76
307;1589787194067;18/05/2020 07:33:14;1589787193271;2;18/05/2020 09:33:13;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;77;59;3;Screen 3;advancementZone;timelimit_screen;304;;;;0;1;0;;;1;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;3;parity;300;0.0;58.0;76
308;1589787194723;18/05/2020 07:33:14;1589787194058;2;18/05/2020 09:33:14;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;77;59;4;Screen 4;Zone3;response_keyboard_single;781;;A;1;1;0;0;;;;;;trial;;;;;;blackbluehori.png;blackbluehori3.png;;;;A;vertLA.png;blackblackhori.png;;;black;blue;hori;3;parity;300;0.0;58.0;76
309;1589787196224;18/05/2020 07:33:16;1589787195449;2;18/05/2020 09:33:15;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;78;60;1;Screen 1;fixation;fixation;1399;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;2;parity;300;0.0;59.0;77
310;1589787196426;18/05/2020 07:33:16;1589787195750;2;18/05/2020 09:33:15;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;78;60;2;Screen 2;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;2;parity;300;0.0;59.0;77
311;1589787196724;18/05/2020 07:33:16;1589787196050;2;18/05/2020 09:33:16;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;78;60;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;2;parity;300;0.0;59.0;77
312;1589787197536;18/05/2020 07:33:17;1589787196860;2;18/05/2020 09:33:16;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;78;60;4;Screen 4;Zone4;response_keyboard_single;803;;L;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori2.png;;;;L;vertLA.png;blackblackhori.png;;;black;red;hori;2;parity;300;0.0;59.0;77
313;1589787198935;18/05/2020 07:33:18;1589787198253;2;18/05/2020 09:33:18;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;79;61;1;Screen 1;fixation;fixation;1405;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;6;magnit;300;0.0;60.0;78
314;1589787199232;18/05/2020 07:33:19;1589787198554;2;18/05/2020 09:33:18;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;79;61;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;6;magnit;300;0.0;60.0;78
315;1589787199513;18/05/2020 07:33:19;1589787198853;2;18/05/2020 09:33:18;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;79;61;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;6;magnit;300;0.0;60.0;78
316;1589787200503;18/05/2020 07:33:20;1589787199499;2;18/05/2020 09:33:19;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;79;61;4;Screen 4;Zone4;response_keyboard_single;640;;L;1;1;0;0;;;;;;trial;;;;;;blackredvert.png;blackredvert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;red;vert;6;magnit;300;0.0;60.0;78
317;1589787201550;18/05/2020 07:33:21;1589787200886;2;18/05/2020 09:33:20;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;80;62;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;2;magnit;300;0.0;61.0;79
318;1589787201863;18/05/2020 07:33:21;1589787201187;2;18/05/2020 09:33:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;80;62;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;2;magnit;300;0.0;61.0;79
319;1589787202160;18/05/2020 07:33:22;1589787201488;2;18/05/2020 09:33:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;80;62;3;Screen 3;advancementZone;timelimit_screen;301;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;2;magnit;300;0.0;61.0;79
320;1589787202660;18/05/2020 07:33:22;1589787201999;2;18/05/2020 09:33:21;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;80;62;4;Screen 4;Zone3;response_keyboard_single;504.9999999999418;;A;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;2;magnit;300;0.0;61.0;79
321;1589787204081;18/05/2020 07:33:24;1589787203391;2;18/05/2020 09:33:23;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;81;63;1;Screen 1;fixation;fixation;1405;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;0.0;62.0;80
322;1589787204349;18/05/2020 07:33:24;1589787203691;2;18/05/2020 09:33:23;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;81;63;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;0.0;62.0;80
323;1589787204786;18/05/2020 07:33:24;1589787203991;2;18/05/2020 09:33:23;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;81;63;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;0.0;62.0;80
324;1589787205209;18/05/2020 07:33:25;1589787204475;2;18/05/2020 09:33:24;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;81;63;4;Screen 4;Zone4;response_keyboard_single;479;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert6.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;6;magnit;300;0.0;62.0;80
325;1589787206542;18/05/2020 07:33:26;1589787205874;2;18/05/2020 09:33:25;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;82;64;1;Screen 1;fixation;fixation;1400;;;;0;1;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;0.0;63.0;81
326;1589787206832;18/05/2020 07:33:26;1589787206174;2;18/05/2020 09:33:26;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;82;64;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;0.0;63.0;81
327;1589787207129;18/05/2020 07:33:27;1589787206474;2;18/05/2020 09:33:26;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;82;64;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;0.0;63.0;81
328;1589787207786;18/05/2020 07:33:27;1589787207120;2;18/05/2020 09:33:27;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;82;64;4;Screen 4;Zone3;response_keyboard_single;639;;A;1;1;0;0;;;;;;trial;;;;;;blackredhori.png;blackredhori9.png;;;;A;vertLA.png;blackblackhori.png;;;black;red;hori;9;parity;300;0.0;63.0;81
329;1589787209178;18/05/2020 07:33:29;1589787208510;2;18/05/2020 09:33:28;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;83;65;1;Screen 1;fixation;fixation;1402;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert1.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;1;magnit;300;0.0;64.0;82
330;1589787209474;18/05/2020 07:33:29;1589787208810;2;18/05/2020 09:33:28;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;83;65;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert1.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;1;magnit;300;0.0;64.0;82
331;1589787209771;18/05/2020 07:33:29;1589787209110;2;18/05/2020 09:33:29;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;83;65;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert1.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;1;magnit;300;0.0;64.0;82
332;1589787210225;18/05/2020 07:33:30;1589787209556;2;18/05/2020 09:33:29;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;83;65;4;Screen 4;Zone3;response_keyboard_single;442;;A;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert1.png;;;;A;vertLA.png;blackblackvert.png;;;black;blue;vert;1;magnit;300;0.0;64.0;82
333;1589787211599;18/05/2020 07:33:31;1589787210944;2;18/05/2020 09:33:30;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;84;66;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;8;magnit;300;0.0;65.0;83
334;1589787211911;18/05/2020 07:33:31;1589787211243;2;18/05/2020 09:33:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;84;66;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;8;magnit;300;0.0;65.0;83
335;1589787212209;18/05/2020 07:33:32;1589787211544;2;18/05/2020 09:33:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;84;66;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;8;magnit;300;0.0;65.0;83
336;1589787212647;18/05/2020 07:33:32;1589787211995;2;18/05/2020 09:33:31;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;84;66;4;Screen 4;Zone4;response_keyboard_single;447.0000000000582;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert8.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;8;magnit;300;0.0;65.0;83
337;1589787214068;18/05/2020 07:33:34;1589787213397;2;18/05/2020 09:33:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;85;67;1;Screen 1;fixation;fixation;1404;;;;0;1;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;7;magnit;300;0.0;66.0;84
338;1589787214350;18/05/2020 07:33:34;1589787213696;2;18/05/2020 09:33:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;85;67;2;Screen 2;advancementZone;timelimit_screen;299;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;7;magnit;300;0.0;66.0;84
339;1589787214661;18/05/2020 07:33:34;1589787213996;2;18/05/2020 09:33:33;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;85;67;3;Screen 3;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;7;magnit;300;0.0;66.0;84
340;1589787215161;18/05/2020 07:33:35;1589787214508;2;18/05/2020 09:33:34;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;85;67;4;Screen 4;Zone4;response_keyboard_single;508;;L;1;1;0;0;;;;;;trial;;;;;;blackbluevert.png;blackbluevert7.png;;;;L;vertLA.png;blackblackvert.png;;;black;blue;vert;7;magnit;300;0.0;66.0;84
341;1589787216568;18/05/2020 07:33:36;1589787215897;2;18/05/2020 09:33:35;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;86;68;1;Screen 1;fixation;fixation;1401;;;;0;1;0;;;;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;2;magnit;300;0.0;67.0;85
342;1589787216864;18/05/2020 07:33:36;1589787216197;2;18/05/2020 09:33:36;17326;8;task-me89;;4994482;NY3;1414591;;complete;ifjiel;;computer;Desktop or Laptop;Mac OS 10.15.4;Safari 13.1;1440x900;1440x812;demographics done;Instr_Train_Exp_BRAC2;6;BRAC2_vertLA_1st300;Consents given;exp done;demographics done;BRAC2_horiAA_1st300;86;68;2;Screen 2;advancementZone;timelimit_screen;300;;;;0;1;0;;;1;;;trial;;;;;;blackredvert.png;blackredvert2.png;;;;A;vertLA.png;blackblackvert.png;;;black;red;vert;2;magnit;300;0.0;67.0;85
